subject,fs_default_index,name,side,region_type,volume_mm3
011,1,L.caudalanteriorcingulate,L,cortex,3824.0
011,2,L.caudalmiddlefrontal,L,cortex,8272.0
011,3,L.cuneus,L,cortex,4536.0
011,4,L.entorhinal,L,cortex,2296.0
011,5,L.fusiform,L,cortex,11584.0
011,6,L.inferiorparietal,L,cortex,15960.0
011,7,L.inferiortemporal,L,cortex,16584.0
011,8,L.isthmuscingulate,L,cortex,2912.0
011,9,L.lateraloccipital,L,cortex,13792.0
011,10,L.lateralorbitofrontal,L,cortex,9400.0
011,11,L.lingual,L,cortex,8832.0
011,12,L.medialorbitofrontal,L,cortex,6680.0
011,13,L.middletemporal,L,cortex,16776.0
011,14,L.parahippocampal,L,cortex,2208.0
011,15,L.paracentral,L,cortex,5320.0
011,16,L.parsopercularis,L,cortex,4936.0
011,17,L.parsorbitalis,L,cortex,2960.0
011,18,L.parstriangularis,L,cortex,5768.0
011,19,L.pericalcarine,L,cortex,3152.0
011,20,L.postcentral,L,cortex,14064.0
011,21,L.posteriorcingulate,L,cortex,4280.0
011,22,L.precentral,L,cortex,16888.0
011,23,L.precuneus,L,cortex,13280.0
011,24,L.rostralanteriorcingulate,L,cortex,4384.0
011,25,L.rostralmiddlefrontal,L,cortex,12696.0
011,26,L.superiorfrontal,L,cortex,32056.0
011,27,L.superiorparietal,L,cortex,16232.0
011,28,L.superiortemporal,L,cortex,20776.0
011,29,L.supramarginal,L,cortex,15304.0
011,30,L.transversetemporal,L,cortex,1568.0
011,31,L.insula,L,cortex,7152.0
011,32,L.Cerebellum-Cortex,L,cerebellum,61984.0
011,33,L.Thalamus-Proper,L,subcortical,9352.0
011,34,L.Caudate,L,subcortical,3736.0
011,35,L.Putamen,L,subcortical,5448.0
011,36,L.Pallidum,L,subcortical,2328.0
011,37,L.Hippocampus,L,subcortical,4544.0
011,38,L.Amygdala,L,subcortical,1904.0
011,39,L.Accumbens-area,L,subcortical,664.0
011,40,R.Thalamus-Proper,R,subcortical,9112.0
011,41,R.Caudate,R,subcortical,3824.0
011,42,R.Putamen,R,subcortical,5648.0
011,43,R.Pallidum,R,subcortical,2072.0
011,44,R.Hippocampus,R,subcortical,4960.0
011,45,R.Amygdala,R,subcortical,2184.0
011,46,R.Accumbens-area,R,subcortical,672.0
011,47,R.caudalanteriorcingulate,R,cortex,2544.0
011,48,R.caudalmiddlefrontal,R,cortex,7664.0
011,49,R.cuneus,R,cortex,5584.0
011,50,R.entorhinal,R,cortex,1968.0
011,51,R.fusiform,R,cortex,9832.0
011,52,R.inferiorparietal,R,cortex,19712.0
011,53,R.inferiortemporal,R,cortex,13808.0
011,54,R.isthmuscingulate,R,cortex,3216.0
011,55,R.lateraloccipital,R,cortex,15712.0
011,56,R.lateralorbitofrontal,R,cortex,9896.0
011,57,R.lingual,R,cortex,8544.0
011,58,R.medialorbitofrontal,R,cortex,5624.0
011,59,R.middletemporal,R,cortex,18728.0
011,60,R.parahippocampal,R,cortex,2000.0
011,61,R.paracentral,R,cortex,4856.0
011,62,R.parsopercularis,R,cortex,4904.0
011,63,R.parsorbitalis,R,cortex,2520.0
011,64,R.parstriangularis,R,cortex,5120.0
011,65,R.pericalcarine,R,cortex,3600.0
011,66,R.postcentral,R,cortex,12576.0
011,67,R.posteriorcingulate,R,cortex,4304.0
011,68,R.precentral,R,cortex,16576.0
011,69,R.precuneus,R,cortex,14720.0
011,70,R.rostralanteriorcingulate,R,cortex,2464.0
011,71,R.rostralmiddlefrontal,R,cortex,13896.0
011,72,R.superiorfrontal,R,cortex,33288.0
011,73,R.superiorparietal,R,cortex,14128.0
011,74,R.superiortemporal,R,cortex,20240.0
011,75,R.supramarginal,R,cortex,12480.0
011,76,R.transversetemporal,R,cortex,1256.0
011,77,R.insula,R,cortex,6968.0
011,78,R.Cerebellum-Cortex,R,cerebellum,59664.0
