subject,fs_default_index,name,side,region_type,volume_mm3
046,1,L.caudalanteriorcingulate,L,cortex,2984.0
046,2,L.caudalmiddlefrontal,L,cortex,6096.0
046,3,L.cuneus,L,cortex,5616.0
046,4,L.entorhinal,L,cortex,2024.0
046,5,L.fusiform,L,cortex,8784.0
046,6,L.inferiorparietal,L,cortex,13312.0
046,7,L.inferiortemporal,L,cortex,14000.0
046,8,L.isthmuscingulate,L,cortex,2928.0
046,9,L.lateraloccipital,L,cortex,12264.0
046,10,L.lateralorbitofrontal,L,cortex,9056.0
046,11,L.lingual,L,cortex,7976.0
046,12,L.medialorbitofrontal,L,cortex,5000.0
046,13,L.middletemporal,L,cortex,14376.0
046,14,L.parahippocampal,L,cortex,2416.0
046,15,L.paracentral,L,cortex,4376.0
046,16,L.parsopercularis,L,cortex,4336.0
046,17,L.parsorbitalis,L,cortex,2816.0
046,18,L.parstriangularis,L,cortex,3736.0
046,19,L.pericalcarine,L,cortex,2120.0
046,20,L.postcentral,L,cortex,11648.0
046,21,L.posteriorcingulate,L,cortex,3744.0
046,22,L.precentral,L,cortex,13632.0
046,23,L.precuneus,L,cortex,9160.0
046,24,L.rostralanteriorcingulate,L,cortex,3808.0
046,25,L.rostralmiddlefrontal,L,cortex,11864.0
046,26,L.superiorfrontal,L,cortex,23728.0
046,27,L.superiorparietal,L,cortex,9424.0
046,28,L.superiortemporal,L,cortex,15088.0
046,29,L.supramarginal,L,cortex,9696.0
046,30,L.transversetemporal,L,cortex,968.0
046,31,L.insula,L,cortex,6040.0
046,32,L.Cerebellum-Cortex,L,cerebellum,48504.0
046,33,L.Thalamus-Proper,L,subcortical,8544.0
046,34,L.Caudate,L,subcortical,3016.0
046,35,L.Putamen,L,subcortical,4848.0
046,36,L.Pallidum,L,subcortical,2000.0
046,37,L.Hippocampus,L,subcortical,4544.0
046,38,L.Amygdala,L,subcortical,1808.0
046,39,L.Accumbens-area,L,subcortical,472.0
046,40,R.Thalamus-Proper,R,subcortical,8152.0
046,41,R.Caudate,R,subcortical,2984.0
046,42,R.Putamen,R,subcortical,5144.0
046,43,R.Pallidum,R,subcortical,2016.0
046,44,R.Hippocampus,R,subcortical,4440.0
046,45,R.Amygdala,R,subcortical,2008.0
046,46,R.Accumbens-area,R,subcortical,576.0
046,47,R.caudalanteriorcingulate,R,cortex,3032.0
046,48,R.caudalmiddlefrontal,R,cortex,6392.0
046,49,R.cuneus,R,cortex,6032.0
046,50,R.entorhinal,R,cortex,1840.0
046,51,R.fusiform,R,cortex,8448.0
046,52,R.inferiorparietal,R,cortex,15624.0
046,53,R.inferiortemporal,R,cortex,13544.0
046,54,R.isthmuscingulate,R,cortex,2048.0
046,55,R.lateraloccipital,R,cortex,12752.0
046,56,R.lateralorbitofrontal,R,cortex,8608.0
046,57,R.lingual,R,cortex,6896.0
046,58,R.medialorbitofrontal,R,cortex,4272.0
046,59,R.middletemporal,R,cortex,15672.0
046,60,R.parahippocampal,R,cortex,2144.0
046,61,R.paracentral,R,cortex,3976.0
046,62,R.parsopercularis,R,cortex,3832.0
046,63,R.parsorbitalis,R,cortex,2208.0
046,64,R.parstriangularis,R,cortex,3616.0
046,65,R.pericalcarine,R,cortex,2360.0
046,66,R.postcentral,R,cortex,9568.0
046,67,R.posteriorcingulate,R,cortex,3376.0
046,68,R.precentral,R,cortex,12792.0
046,69,R.precuneus,R,cortex,10528.0
046,70,R.rostralanteriorcingulate,R,cortex,2440.0
046,71,R.rostralmiddlefrontal,R,cortex,12064.0
046,72,R.superiorfrontal,R,cortex,26664.0
046,73,R.superiorparietal,R,cortex,11208.0
046,74,R.superiortemporal,R,cortex,14280.0
046,75,R.supramarginal,R,cortex,8768.0
046,76,R.transversetemporal,R,cortex,720.0
046,77,R.insula,R,cortex,6032.0
046,78,R.Cerebellum-Cortex,R,cerebellum,50472.0
