subject,fs_default_index,name,side,region_type,volume_mm3
040,1,L.caudalanteriorcingulate,L,cortex,3184.0
040,2,L.caudalmiddlefrontal,L,cortex,6496.0
040,3,L.cuneus,L,cortex,3776.0
040,4,L.entorhinal,L,cortex,2072.0
040,5,L.fusiform,L,cortex,9064.0
040,6,L.inferiorparietal,L,cortex,10336.0
040,7,L.inferiortemporal,L,cortex,9880.0
040,8,L.isthmuscingulate,L,cortex,2624.0
040,9,L.lateraloccipital,L,cortex,11640.0
040,10,L.lateralorbitofrontal,L,cortex,7280.0
040,11,L.lingual,L,cortex,6176.0
040,12,L.medialorbitofrontal,L,cortex,4176.0
040,13,L.middletemporal,L,cortex,10728.0
040,14,L.parahippocampal,L,cortex,2576.0
040,15,L.paracentral,L,cortex,3776.0
040,16,L.parsopercularis,L,cortex,4272.0
040,17,L.parsorbitalis,L,cortex,2176.0
040,18,L.parstriangularis,L,cortex,4040.0
040,19,L.pericalcarine,L,cortex,1200.0
040,20,L.postcentral,L,cortex,10696.0
040,21,L.posteriorcingulate,L,cortex,3496.0
040,22,L.precentral,L,cortex,11664.0
040,23,L.precuneus,L,cortex,9512.0
040,24,L.rostralanteriorcingulate,L,cortex,4048.0
040,25,L.rostralmiddlefrontal,L,cortex,10736.0
040,26,L.superiorfrontal,L,cortex,20760.0
040,27,L.superiorparietal,L,cortex,8680.0
040,28,L.superiortemporal,L,cortex,15224.0
040,29,L.supramarginal,L,cortex,8808.0
040,30,L.transversetemporal,L,cortex,1168.0
040,31,L.insula,L,cortex,5496.0
040,32,L.Cerebellum-Cortex,L,cerebellum,49320.0
040,33,L.Thalamus-Proper,L,subcortical,6208.0
040,34,L.Caudate,L,subcortical,2840.0
040,35,L.Putamen,L,subcortical,4464.0
040,36,L.Pallidum,L,subcortical,1704.0
040,37,L.Hippocampus,L,subcortical,3960.0
040,38,L.Amygdala,L,subcortical,1448.0
040,39,L.Accumbens-area,L,subcortical,416.0
040,40,R.Thalamus-Proper,R,subcortical,6112.0
040,41,R.Caudate,R,subcortical,2760.0
040,42,R.Putamen,R,subcortical,4600.0
040,43,R.Pallidum,R,subcortical,1824.0
040,44,R.Hippocampus,R,subcortical,3888.0
040,45,R.Amygdala,R,subcortical,1736.0
040,46,R.Accumbens-area,R,subcortical,464.0
040,47,R.caudalanteriorcingulate,R,cortex,1424.0
040,48,R.caudalmiddlefrontal,R,cortex,5448.0
040,49,R.cuneus,R,cortex,4544.0
040,50,R.entorhinal,R,cortex,1576.0
040,51,R.fusiform,R,cortex,6576.0
040,52,R.inferiorparietal,R,cortex,12576.0
040,53,R.inferiortemporal,R,cortex,9840.0
040,54,R.isthmuscingulate,R,cortex,1936.0
040,55,R.lateraloccipital,R,cortex,13216.0
040,56,R.lateralorbitofrontal,R,cortex,7960.0
040,57,R.lingual,R,cortex,6904.0
040,58,R.medialorbitofrontal,R,cortex,4608.0
040,59,R.middletemporal,R,cortex,12688.0
040,60,R.parahippocampal,R,cortex,1944.0
040,61,R.paracentral,R,cortex,3688.0
040,62,R.parsopercularis,R,cortex,4496.0
040,63,R.parsorbitalis,R,cortex,1992.0
040,64,R.parstriangularis,R,cortex,3120.0
040,65,R.pericalcarine,R,cortex,1632.0
040,66,R.postcentral,R,cortex,9096.0
040,67,R.posteriorcingulate,R,cortex,3336.0
040,68,R.precentral,R,cortex,12896.0
040,69,R.precuneus,R,cortex,9816.0
040,70,R.rostralanteriorcingulate,R,cortex,2608.0
040,71,R.rostralmiddlefrontal,R,cortex,10688.0
040,72,R.superiorfrontal,R,cortex,23960.0
040,73,R.superiorparietal,R,cortex,9128.0
040,74,R.superiortemporal,R,cortex,15376.0
040,75,R.supramarginal,R,cortex,9240.0
040,76,R.transversetemporal,R,cortex,808.0
040,77,R.insula,R,cortex,5424.0
040,78,R.Cerebellum-Cortex,R,cerebellum,50912.0
