subject,fs_default_index,name,side,region_type,volume_mm3
032,1,L.caudalanteriorcingulate,L,cortex,3408.0
032,2,L.caudalmiddlefrontal,L,cortex,5640.0
032,3,L.cuneus,L,cortex,3832.0
032,4,L.entorhinal,L,cortex,1696.0
032,5,L.fusiform,L,cortex,7704.0
032,6,L.inferiorparietal,L,cortex,13296.0
032,7,L.inferiortemporal,L,cortex,14312.0
032,8,L.isthmuscingulate,L,cortex,2448.0
032,9,L.lateraloccipital,L,cortex,11352.0
032,10,L.lateralorbitofrontal,L,cortex,8728.0
032,11,L.lingual,L,cortex,6576.0
032,12,L.medialorbitofrontal,L,cortex,4720.0
032,13,L.middletemporal,L,cortex,13088.0
032,14,L.parahippocampal,L,cortex,2040.0
032,15,L.paracentral,L,cortex,4160.0
032,16,L.parsopercularis,L,cortex,4128.0
032,17,L.parsorbitalis,L,cortex,2480.0
032,18,L.parstriangularis,L,cortex,5768.0
032,19,L.pericalcarine,L,cortex,2552.0
032,20,L.postcentral,L,cortex,10736.0
032,21,L.posteriorcingulate,L,cortex,3528.0
032,22,L.precentral,L,cortex,13552.0
032,23,L.precuneus,L,cortex,8520.0
032,24,L.rostralanteriorcingulate,L,cortex,4344.0
032,25,L.rostralmiddlefrontal,L,cortex,12224.0
032,26,L.superiorfrontal,L,cortex,22336.0
032,27,L.superiorparietal,L,cortex,11744.0
032,28,L.superiortemporal,L,cortex,17040.0
032,29,L.supramarginal,L,cortex,11688.0
032,30,L.transversetemporal,L,cortex,1312.0
032,31,L.insula,L,cortex,7080.0
032,32,L.Cerebellum-Cortex,L,cerebellum,54712.0
032,33,L.Thalamus-Proper,L,subcortical,7136.0
032,34,L.Caudate,L,subcortical,3456.0
032,35,L.Putamen,L,subcortical,4328.0
032,36,L.Pallidum,L,subcortical,2056.0
032,37,L.Hippocampus,L,subcortical,4136.0
032,38,L.Amygdala,L,subcortical,2016.0
032,39,L.Accumbens-area,L,subcortical,408.0
032,40,R.Thalamus-Proper,R,subcortical,6984.0
032,41,R.Caudate,R,subcortical,3392.0
032,42,R.Putamen,R,subcortical,4128.0
032,43,R.Pallidum,R,subcortical,2192.0
032,44,R.Hippocampus,R,subcortical,4120.0
032,45,R.Amygdala,R,subcortical,2208.0
032,46,R.Accumbens-area,R,subcortical,576.0
032,47,R.caudalanteriorcingulate,R,cortex,2064.0
032,48,R.caudalmiddlefrontal,R,cortex,6184.0
032,49,R.cuneus,R,cortex,4104.0
032,50,R.entorhinal,R,cortex,1680.0
032,51,R.fusiform,R,cortex,8992.0
032,52,R.inferiorparietal,R,cortex,9008.0
032,53,R.inferiortemporal,R,cortex,11888.0
032,54,R.isthmuscingulate,R,cortex,2392.0
032,55,R.lateraloccipital,R,cortex,15344.0
032,56,R.lateralorbitofrontal,R,cortex,8808.0
032,57,R.lingual,R,cortex,6112.0
032,58,R.medialorbitofrontal,R,cortex,5144.0
032,59,R.middletemporal,R,cortex,13768.0
032,60,R.parahippocampal,R,cortex,2048.0
032,61,R.paracentral,R,cortex,4096.0
032,62,R.parsopercularis,R,cortex,3816.0
032,63,R.parsorbitalis,R,cortex,2168.0
032,64,R.parstriangularis,R,cortex,4784.0
032,65,R.pericalcarine,R,cortex,528.0
032,66,R.postcentral,R,cortex,9504.0
032,67,R.posteriorcingulate,R,cortex,3136.0
032,68,R.precentral,R,cortex,12408.0
032,69,R.precuneus,R,cortex,10984.0
032,70,R.rostralanteriorcingulate,R,cortex,3480.0
032,71,R.rostralmiddlefrontal,R,cortex,13144.0
032,72,R.superiorfrontal,R,cortex,24944.0
032,73,R.superiorparietal,R,cortex,12456.0
032,74,R.superiortemporal,R,cortex,16856.0
032,75,R.supramarginal,R,cortex,10616.0
032,76,R.transversetemporal,R,cortex,1048.0
032,77,R.insula,R,cortex,6840.0
032,78,R.Cerebellum-Cortex,R,cerebellum,56480.0
