subject,fs_default_index,name,side,region_type,volume_mm3
059,1,L.caudalanteriorcingulate,L,cortex,3520.0
059,2,L.caudalmiddlefrontal,L,cortex,6128.0
059,3,L.cuneus,L,cortex,5792.0
059,4,L.entorhinal,L,cortex,2784.0
059,5,L.fusiform,L,cortex,10976.0
059,6,L.inferiorparietal,L,cortex,13136.0
059,7,L.inferiortemporal,L,cortex,14216.0
059,8,L.isthmuscingulate,L,cortex,2704.0
059,9,L.lateraloccipital,L,cortex,13592.0
059,10,L.lateralorbitofrontal,L,cortex,8824.0
059,11,L.lingual,L,cortex,8648.0
059,12,L.medialorbitofrontal,L,cortex,5352.0
059,13,L.middletemporal,L,cortex,15456.0
059,14,L.parahippocampal,L,cortex,2328.0
059,15,L.paracentral,L,cortex,4272.0
059,16,L.parsopercularis,L,cortex,5368.0
059,17,L.parsorbitalis,L,cortex,2448.0
059,18,L.parstriangularis,L,cortex,4760.0
059,19,L.pericalcarine,L,cortex,2256.0
059,20,L.postcentral,L,cortex,12840.0
059,21,L.posteriorcingulate,L,cortex,3736.0
059,22,L.precentral,L,cortex,13504.0
059,23,L.precuneus,L,cortex,10624.0
059,24,L.rostralanteriorcingulate,L,cortex,4744.0
059,25,L.rostralmiddlefrontal,L,cortex,13640.0
059,26,L.superiorfrontal,L,cortex,29544.0
059,27,L.superiorparietal,L,cortex,11768.0
059,28,L.superiortemporal,L,cortex,21080.0
059,29,L.supramarginal,L,cortex,10976.0
059,30,L.transversetemporal,L,cortex,1176.0
059,31,L.insula,L,cortex,6664.0
059,32,L.Cerebellum-Cortex,L,cerebellum,55880.0
059,33,L.Thalamus-Proper,L,subcortical,8152.0
059,34,L.Caudate,L,subcortical,3368.0
059,35,L.Putamen,L,subcortical,5568.0
059,36,L.Pallidum,L,subcortical,2120.0
059,37,L.Hippocampus,L,subcortical,4648.0
059,38,L.Amygdala,L,subcortical,1880.0
059,39,L.Accumbens-area,L,subcortical,528.0
059,40,R.Thalamus-Proper,R,subcortical,8008.0
059,41,R.Caudate,R,subcortical,3264.0
059,42,R.Putamen,R,subcortical,5592.0
059,43,R.Pallidum,R,subcortical,2128.0
059,44,R.Hippocampus,R,subcortical,5176.0
059,45,R.Amygdala,R,subcortical,2248.0
059,46,R.Accumbens-area,R,subcortical,592.0
059,47,R.caudalanteriorcingulate,R,cortex,2152.0
059,48,R.caudalmiddlefrontal,R,cortex,5160.0
059,49,R.cuneus,R,cortex,4728.0
059,50,R.entorhinal,R,cortex,2512.0
059,51,R.fusiform,R,cortex,11152.0
059,52,R.inferiorparietal,R,cortex,15352.0
059,53,R.inferiortemporal,R,cortex,13408.0
059,54,R.isthmuscingulate,R,cortex,2424.0
059,55,R.lateraloccipital,R,cortex,14896.0
059,56,R.lateralorbitofrontal,R,cortex,8848.0
059,57,R.lingual,R,cortex,7920.0
059,58,R.medialorbitofrontal,R,cortex,4896.0
059,59,R.middletemporal,R,cortex,15440.0
059,60,R.parahippocampal,R,cortex,1960.0
059,61,R.paracentral,R,cortex,4104.0
059,62,R.parsopercularis,R,cortex,4792.0
059,63,R.parsorbitalis,R,cortex,2440.0
059,64,R.parstriangularis,R,cortex,5472.0
059,65,R.pericalcarine,R,cortex,2520.0
059,66,R.postcentral,R,cortex,12576.0
059,67,R.posteriorcingulate,R,cortex,3328.0
059,68,R.precentral,R,cortex,12904.0
059,69,R.precuneus,R,cortex,11880.0
059,70,R.rostralanteriorcingulate,R,cortex,2264.0
059,71,R.rostralmiddlefrontal,R,cortex,14416.0
059,72,R.superiorfrontal,R,cortex,32904.0
059,73,R.superiorparietal,R,cortex,12040.0
059,74,R.superiortemporal,R,cortex,19104.0
059,75,R.supramarginal,R,cortex,10360.0
059,76,R.transversetemporal,R,cortex,1152.0
059,77,R.insula,R,cortex,6880.0
059,78,R.Cerebellum-Cortex,R,cerebellum,55704.0
