subject,roi_name,region_type,L_index,R_index,L_volume_mm3,R_volume_mm3,side_ai,log_ai
059,Accumbens-area,subcortical,39,46,528.0,592.0,-0.05714285714285714,-0.11441035117774422
059,Amygdala,subcortical,38,45,1880.0,2248.0,-0.08914728682170543,-0.17876915518958683
059,Caudate,subcortical,34,41,3368.0,3264.0,0.015681544028950542,0.031365659278219826
059,Cerebellum-Cortex,cerebellum,32,78,55880.0,55704.0,0.0015772870662460567,0.003154576748515567
059,Hippocampus,subcortical,37,44,4648.0,5176.0,-0.05374592833876222,-0.10759553764898927
059,Pallidum,subcortical,36,43,2120.0,2128.0,-0.0018832391713747645,-0.0037664827954768934
059,Putamen,subcortical,35,42,5568.0,5592.0,-0.002150537634408602,-0.0043010818993905854
059,Thalamus-Proper,subcortical,33,40,8152.0,8008.0,0.00891089108910891,0.017822253907504283
059,caudalanteriorcingulate,cortex,1,47,3520.0,2152.0,0.24118476727785615,0.4920633473104677
059,caudalmiddlefrontal,cortex,2,48,6128.0,5160.0,0.08575478384124734,0.17193185294481886
059,cuneus,cortex,3,49,5792.0,4728.0,0.10114068441064639,0.20297537497961815
059,entorhinal,cortex,4,50,2784.0,2512.0,0.0513595166163142,0.10280949386622094
059,fusiform,cortex,5,51,10976.0,11152.0,-0.007953723788864787,-0.015907783034638627
059,inferiorparietal,cortex,6,52,13136.0,15352.0,-0.07778713844425723,-0.15588920599532644
059,inferiortemporal,cortex,7,53,14216.0,13408.0,0.02924992759918911,0.05851654711262298
059,insula,cortex,31,77,6664.0,6880.0,-0.01594802126402835,-0.031898747080710714
059,isthmuscingulate,cortex,8,54,2704.0,2424.0,0.054602184087363496,0.1093130899736496
059,lateraloccipital,cortex,9,55,13592.0,14896.0,-0.04577365908452682,-0.0916113361650804
059,lateralorbitofrontal,cortex,10,56,8824.0,8848.0,-0.001358080579447714,-0.002716162828777589
059,lingual,cortex,11,57,8648.0,7920.0,0.04394012554321584,0.08793687451057271
059,medialorbitofrontal,cortex,12,58,5352.0,4896.0,0.04449648711943794,0.08905177761590227
059,middletemporal,cortex,13,59,15456.0,15440.0,0.0005178663904712584,0.0010357328735321183
059,paracentral,cortex,15,61,4272.0,4104.0,0.02005730659025788,0.04011999378942536
059,parahippocampal,cortex,14,60,2328.0,1960.0,0.08582089552238806,0.17206505662676555
059,parsopercularis,cortex,16,62,5368.0,4792.0,0.05669291338582677,0.11350753885623241
059,parsorbitalis,cortex,17,63,2448.0,2440.0,0.0016366612111292963,0.0032733253449691085
059,parstriangularis,cortex,18,64,4760.0,5472.0,-0.06958561376075059,-0.13939651207692075
059,pericalcarine,cortex,19,65,2256.0,2520.0,-0.05527638190954774,-0.11066556788751943
059,postcentral,cortex,20,66,12840.0,12576.0,0.010387157695939566,0.020775062574964448
059,posteriorcingulate,cortex,21,67,3736.0,3328.0,0.057757644394110984,0.11564399740763394
059,precentral,cortex,22,68,13504.0,12904.0,0.02272038776128446,0.04544859703069355
059,precuneus,cortex,23,69,10624.0,11880.0,-0.05581230003554923,-0.11174072120042089
059,rostralanteriorcingulate,cortex,24,70,4744.0,2264.0,0.3538812785388128,0.7397475013544877
059,rostralmiddlefrontal,cortex,25,71,13640.0,14416.0,-0.02765896777872826,-0.05533204845066601
059,superiorfrontal,cortex,26,72,29544.0,32904.0,-0.053804765564950036,-0.10771355337786094
059,superiorparietal,cortex,27,73,11768.0,12040.0,-0.0114247311827957,-0.02285045658153853
059,superiortemporal,cortex,28,74,21080.0,19104.0,0.04917380051761895,0.09842698646297
059,supramarginal,cortex,29,75,10976.0,10360.0,0.028871391076115485,0.05775883415219247
059,transversetemporal,cortex,30,76,1176.0,1152.0,0.010309278350515464,0.02061928720273561
