subject,roi_name,region_type,L_index,R_index,L_volume_mm3,R_volume_mm3,side_ai,log_ai
073,Accumbens-area,subcortical,39,46,456.0,416.0,0.045871559633027525,0.09180754925312289
073,Amygdala,subcortical,38,45,1400.0,1536.0,-0.04632152588555858,-0.09270939810426745
073,Caudate,subcortical,34,41,3528.0,3640.0,-0.015625,-0.031252543504104426
073,Cerebellum-Cortex,cerebellum,32,78,54864.0,57056.0,-0.01958541815582559,-0.03917584596016537
073,Hippocampus,subcortical,37,44,3968.0,3824.0,0.018480492813141684,0.03696519423347155
073,Pallidum,subcortical,36,43,2048.0,1952.0,0.024,0.04800921918636066
073,Putamen,subcortical,35,42,4520.0,4872.0,-0.03747870528109029,-0.0749925365634561
073,Thalamus-Proper,subcortical,33,40,8064.0,7424.0,0.04132231404958678,0.08269171584511341
073,caudalanteriorcingulate,cortex,1,47,2728.0,2872.0,-0.025714285714285714,-0.0514399112047621
073,caudalmiddlefrontal,cortex,2,48,6040.0,6384.0,-0.027688345138441726,-0.05539084820078409
073,cuneus,cortex,3,49,3856.0,3440.0,0.05701754385964912,0.11415890536299227
073,entorhinal,cortex,4,50,1224.0,1584.0,-0.1282051282051282,-0.2578291093020998
073,fusiform,cortex,5,51,7312.0,8024.0,-0.046426708398539386,-0.09292021650778548
073,inferiorparietal,cortex,6,52,11624.0,12504.0,-0.03647214854111406,-0.07297666685119365
073,inferiortemporal,cortex,7,53,10752.0,10224.0,0.02517162471395881,0.05035388614561481
073,insula,cortex,31,77,4992.0,5392.0,-0.03852080123266564,-0.07707974254287937
073,isthmuscingulate,cortex,8,54,2320.0,2072.0,0.056466302367941715,0.11305286128098195
073,lateraloccipital,cortex,9,55,10464.0,10608.0,-0.00683371298405467,-0.013667638728663757
073,lateralorbitofrontal,cortex,10,56,7504.0,7328.0,0.011866235167206042,0.0237335843320943
073,lingual,cortex,11,57,6520.0,6456.0,0.004932182490752158,0.009864444970914016
073,medialorbitofrontal,cortex,12,58,4376.0,4408.0,-0.0036429872495446266,-0.007286006730933319
073,middletemporal,cortex,13,59,11592.0,11704.0,-0.004807692307692308,-0.00961545869944198
073,paracentral,cortex,15,61,3880.0,3792.0,0.011470281543274244,0.02294156924240675
073,parahippocampal,cortex,14,60,1648.0,1784.0,-0.039627039627039624,-0.07929560267053767
073,parsopercularis,cortex,16,62,3952.0,4096.0,-0.017892644135188866,-0.03578910785158528
073,parsorbitalis,cortex,17,63,2352.0,2424.0,-0.01507537688442211,-0.030153038170687558
073,parstriangularis,cortex,18,64,4160.0,3560.0,0.07772020725388601,0.1557545294092328
073,pericalcarine,cortex,19,65,1984.0,2408.0,-0.0965391621129326,-0.1936815185838936
073,postcentral,cortex,20,66,11752.0,10968.0,0.03450704225352113,0.06904149661156288
073,posteriorcingulate,cortex,21,67,2792.0,2808.0,-0.002857142857142857,-0.005714301263438664
073,precentral,cortex,22,68,12632.0,11976.0,0.026657997399219768,0.05332862983601372
073,precuneus,cortex,23,69,8752.0,9504.0,-0.04119193689745837,-0.08243051694066375
073,rostralanteriorcingulate,cortex,24,70,3104.0,2224.0,0.16516516516516516,0.33338422593263634
073,rostralmiddlefrontal,cortex,25,71,13312.0,12208.0,0.04326018808777429,0.08657440953675168
073,superiorfrontal,cortex,26,72,23816.0,27128.0,-0.06501256281407035,-0.13020878110986228
073,superiorparietal,cortex,27,73,9968.0,10480.0,-0.025039123630672927,-0.05008871684779877
073,superiortemporal,cortex,28,74,14696.0,13672.0,0.03609701071630006,0.07222540209953485
073,supramarginal,cortex,29,75,9200.0,9016.0,0.010101010101010102,0.02020270731751947
073,transversetemporal,cortex,30,76,912.0,760.0,0.09090909090909091,0.1823215567939546
