subject,roi_name,region_type,L_index,R_index,L_volume_mm3,R_volume_mm3,side_ai,log_ai
039,Accumbens-area,subcortical,39,46,656.0,640.0,0.012345679012345678,0.024692612590371414
039,Amygdala,subcortical,38,45,1904.0,2120.0,-0.0536779324055666,-0.1074591523147475
039,Caudate,subcortical,34,41,4368.0,4392.0,-0.0027397260273972603,-0.005479465764625596
039,Cerebellum-Cortex,cerebellum,32,78,64584.0,68776.0,-0.03143371325734853,-0.06288814477942857
039,Hippocampus,subcortical,37,44,5120.0,4576.0,0.056105610561056105,0.11232918497391972
039,Pallidum,subcortical,36,43,2624.0,2528.0,0.018633540372670808,0.0372713947972316
039,Putamen,subcortical,35,42,5864.0,5984.0,-0.01012829169480081,-0.02025727608782572
039,Thalamus-Proper,subcortical,33,40,10160.0,9416.0,0.0380057212913772,0.07604807219236018
039,caudalanteriorcingulate,cortex,1,47,3472.0,1952.0,0.28023598820059,0.5758763088072031
039,caudalmiddlefrontal,cortex,2,48,7048.0,6736.0,0.022634939059779455,0.045277611693852825
039,cuneus,cortex,3,49,4136.0,4224.0,-0.010526315789473684,-0.02105340919783238
039,entorhinal,cortex,4,50,1720.0,2360.0,-0.1568627450980392,-0.3163373282121571
039,fusiform,cortex,5,51,9112.0,9360.0,-0.013425725422260719,-0.02685306434461968
039,inferiorparietal,cortex,6,52,16168.0,20848.0,-0.12643181326993733,-0.25422404028116946
039,inferiortemporal,cortex,7,53,13760.0,18976.0,-0.15933528836754643,-0.3214091903101173
039,insula,cortex,31,77,6712.0,7688.0,-0.06777777777777778,-0.13576370250308634
039,isthmuscingulate,cortex,8,54,3192.0,2816.0,0.06258322237017311,0.12533024129176637
039,lateraloccipital,cortex,9,55,17072.0,14632.0,0.07696189755235933,0.154228783470833
039,lateralorbitofrontal,cortex,10,56,9648.0,9616.0,0.0016611295681063123,0.00332226219197786
039,lingual,cortex,11,57,8344.0,8280.0,0.0038498556304138597,0.007699749301303076
039,medialorbitofrontal,cortex,12,58,5880.0,5080.0,0.072992700729927,0.14624550032014497
039,middletemporal,cortex,13,59,15440.0,18096.0,-0.07919847328244274,-0.15872937477713453
039,paracentral,cortex,15,61,4504.0,4376.0,0.014414414414414415,0.028830825717709084
039,parahippocampal,cortex,14,60,2208.0,2000.0,0.049429657794676805,0.09893994785490365
039,parsopercularis,cortex,16,62,5624.0,4760.0,0.08320493066255778,0.16679548626503515
039,parsorbitalis,cortex,17,63,2096.0,2640.0,-0.11486486486486487,-0.23074815069942906
039,parstriangularis,cortex,18,64,6280.0,4360.0,0.18045112781954886,0.36489792311916436
039,pericalcarine,cortex,19,65,1832.0,2240.0,-0.10019646365422397,-0.20106759961500997
039,postcentral,cortex,20,66,12360.0,12504.0,-0.005791505791505791,-0.01158314108963076
039,posteriorcingulate,cortex,21,67,3832.0,3680.0,0.02023429179978701,0.040474107927774644
039,precentral,cortex,22,68,14768.0,18000.0,-0.0986328125,-0.19790908013566838
039,precuneus,cortex,23,69,10168.0,11376.0,-0.05607129595246937,-0.1122603391737321
039,rostralanteriorcingulate,cortex,24,70,4848.0,3136.0,0.21442885771543085,0.4356181462788519
039,rostralmiddlefrontal,cortex,25,71,11880.0,13464.0,-0.0625,-0.12516314295400605
039,superiorfrontal,cortex,26,72,27880.0,31544.0,-0.06165858912224017,-0.12347381068300296
039,superiorparietal,cortex,27,73,13056.0,13056.0,0.0,0.0
039,superiortemporal,cortex,28,74,21768.0,19400.0,0.0575204041974349,0.11516793541166281
039,supramarginal,cortex,29,75,12800.0,10544.0,0.09664153529814942,0.19388819316542005
039,transversetemporal,cortex,30,76,1304.0,1000.0,0.13194444444444445,0.26543646350446126
