subject,fs_default_index,name,side,region_type,volume_mm3
049,1,L.caudalanteriorcingulate,L,cortex,2728.0
049,2,L.caudalmiddlefrontal,L,cortex,6232.0
049,3,L.cuneus,L,cortex,5120.0
049,4,L.entorhinal,L,cortex,1976.0
049,5,L.fusiform,L,cortex,8440.0
049,6,L.inferiorparietal,L,cortex,13656.0
049,7,L.inferiortemporal,L,cortex,14184.0
049,8,L.isthmuscingulate,L,cortex,2128.0
049,9,L.lateraloccipital,L,cortex,13032.0
049,10,L.lateralorbitofrontal,L,cortex,8552.0
049,11,L.lingual,L,cortex,7072.0
049,12,L.medialorbitofrontal,L,cortex,4608.0
049,13,L.middletemporal,L,cortex,13712.0
049,14,L.parahippocampal,L,cortex,2136.0
049,15,L.paracentral,L,cortex,4272.0
049,16,L.parsopercularis,L,cortex,4280.0
049,17,L.parsorbitalis,L,cortex,2128.0
049,18,L.parstriangularis,L,cortex,3192.0
049,19,L.pericalcarine,L,cortex,1896.0
049,20,L.postcentral,L,cortex,10616.0
049,21,L.posteriorcingulate,L,cortex,2672.0
049,22,L.precentral,L,cortex,12832.0
049,23,L.precuneus,L,cortex,9336.0
049,24,L.rostralanteriorcingulate,L,cortex,2952.0
049,25,L.rostralmiddlefrontal,L,cortex,9768.0
049,26,L.superiorfrontal,L,cortex,20976.0
049,27,L.superiorparietal,L,cortex,10560.0
049,28,L.superiortemporal,L,cortex,19008.0
049,29,L.supramarginal,L,cortex,10728.0
049,30,L.transversetemporal,L,cortex,968.0
049,31,L.insula,L,cortex,5560.0
049,32,L.Cerebellum-Cortex,L,cerebellum,55680.0
049,33,L.Thalamus-Proper,L,subcortical,7520.0
049,34,L.Caudate,L,subcortical,3552.0
049,35,L.Putamen,L,subcortical,4464.0
049,36,L.Pallidum,L,subcortical,2064.0
049,37,L.Hippocampus,L,subcortical,3920.0
049,38,L.Amygdala,L,subcortical,1680.0
049,39,L.Accumbens-area,L,subcortical,536.0
049,40,R.Thalamus-Proper,R,subcortical,7184.0
049,41,R.Caudate,R,subcortical,3496.0
049,42,R.Putamen,R,subcortical,4576.0
049,43,R.Pallidum,R,subcortical,2024.0
049,44,R.Hippocampus,R,subcortical,3976.0
049,45,R.Amygdala,R,subcortical,1752.0
049,46,R.Accumbens-area,R,subcortical,720.0
049,47,R.caudalanteriorcingulate,R,cortex,1888.0
049,48,R.caudalmiddlefrontal,R,cortex,5408.0
049,49,R.cuneus,R,cortex,4072.0
049,50,R.entorhinal,R,cortex,1656.0
049,51,R.fusiform,R,cortex,9992.0
049,52,R.inferiorparietal,R,cortex,18856.0
049,53,R.inferiortemporal,R,cortex,14032.0
049,54,R.isthmuscingulate,R,cortex,2056.0
049,55,R.lateraloccipital,R,cortex,13624.0
049,56,R.lateralorbitofrontal,R,cortex,8784.0
049,57,R.lingual,R,cortex,5064.0
049,58,R.medialorbitofrontal,R,cortex,4640.0
049,59,R.middletemporal,R,cortex,13096.0
049,60,R.parahippocampal,R,cortex,2272.0
049,61,R.paracentral,R,cortex,4184.0
049,62,R.parsopercularis,R,cortex,3944.0
049,63,R.parsorbitalis,R,cortex,2192.0
049,64,R.parstriangularis,R,cortex,3624.0
049,65,R.pericalcarine,R,cortex,1984.0
049,66,R.postcentral,R,cortex,8096.0
049,67,R.posteriorcingulate,R,cortex,2856.0
049,68,R.precentral,R,cortex,15832.0
049,69,R.precuneus,R,cortex,9736.0
049,70,R.rostralanteriorcingulate,R,cortex,2448.0
049,71,R.rostralmiddlefrontal,R,cortex,9632.0
049,72,R.superiorfrontal,R,cortex,24472.0
049,73,R.superiorparietal,R,cortex,11328.0
049,74,R.superiortemporal,R,cortex,18112.0
049,75,R.supramarginal,R,cortex,12096.0
049,76,R.transversetemporal,R,cortex,704.0
049,77,R.insula,R,cortex,7840.0
049,78,R.Cerebellum-Cortex,R,cerebellum,55768.0
