subject,roi_name,region_type,L_index,R_index,L_volume_mm3,R_volume_mm3,side_ai,log_ai
006,Accumbens-area,subcortical,39,46,472.0,528.0,-0.056,-0.11211729812070612
006,Amygdala,subcortical,38,45,1600.0,1840.0,-0.06976744186046512,-0.13976194237515874
006,Caudate,subcortical,34,41,3064.0,2888.0,0.02956989247311828,0.05915703084776515
006,Cerebellum-Cortex,cerebellum,32,78,50072.0,52008.0,-0.01896551724137931,-0.03793558327976724
006,Hippocampus,subcortical,37,44,4512.0,4816.0,-0.032590051457975985,-0.0652031938107621
006,Pallidum,subcortical,36,43,2000.0,1960.0,0.010101010101010102,0.02020270731751947
006,Putamen,subcortical,35,42,3944.0,3984.0,-0.005045408678102927,-0.010090902981962831
006,Thalamus-Proper,subcortical,33,40,8936.0,8496.0,0.025240936209270308,0.05049259726731655
006,caudalanteriorcingulate,cortex,1,47,2536.0,2136.0,0.08561643835616438,0.1716531154770311
006,caudalmiddlefrontal,cortex,2,48,5136.0,4776.0,0.03631961259079903,0.07267119029735908
006,cuneus,cortex,3,49,4904.0,3728.0,0.13623725671918444,0.27417930181056555
006,entorhinal,cortex,4,50,2216.0,1936.0,0.0674373795761079,0.13507978003065216
006,fusiform,cortex,5,51,8760.0,8688.0,0.0041265474552957355,0.008253141756720482
006,inferiorparietal,cortex,6,52,14536.0,14824.0,-0.009809264305177113,-0.019619157889188582
006,inferiortemporal,cortex,7,53,12888.0,14680.0,-0.06500290191526407,-0.1301893773116963
006,insula,cortex,31,77,5928.0,6336.0,-0.033268101761252444,-0.06656076651833903
006,isthmuscingulate,cortex,8,54,2512.0,2464.0,0.00964630225080386,0.01929320293467885
006,lateraloccipital,cortex,9,55,12752.0,12680.0,0.0028310789556464295,0.0056621730387792805
006,lateralorbitofrontal,cortex,10,56,8032.0,7512.0,0.033453422542460115,0.06693182104341157
006,lingual,cortex,11,57,7080.0,7248.0,-0.011725293132328308,-0.02345166103504982
006,medialorbitofrontal,cortex,12,58,4920.0,4752.0,0.017369727047146403,0.03474294844387284
006,middletemporal,cortex,13,59,14464.0,15608.0,-0.03804203245544028,-0.07612079967098942
006,paracentral,cortex,15,61,3976.0,4136.0,-0.01972386587771203,-0.03945284841180038
006,parahippocampal,cortex,14,60,2256.0,1816.0,0.10805500982318271,0.21695705345671099
006,parsopercularis,cortex,16,62,3968.0,4496.0,-0.062381852551984876,-0.12492592316876354
006,parsorbitalis,cortex,17,63,1648.0,2064.0,-0.11206896551724138,-0.22508341613203636
006,parstriangularis,cortex,18,64,4752.0,4456.0,0.03214596003475239,0.064314079435361
006,pericalcarine,cortex,19,65,2144.0,1976.0,0.040776699029126215,0.0815986438828795
006,postcentral,cortex,20,66,11672.0,10384.0,0.058396808124773304,0.11692665125875037
006,posteriorcingulate,cortex,21,67,4144.0,4120.0,0.002904162633107454,0.005808341595746955
006,precentral,cortex,22,68,13680.0,12416.0,0.04843654199877376,0.09694894875354154
006,precuneus,cortex,23,69,8696.0,9680.0,-0.05354810622551154,-0.10719875146957737
006,rostralanteriorcingulate,cortex,24,70,2768.0,2792.0,-0.004316546762589928,-0.00863314714470289
006,rostralmiddlefrontal,cortex,25,71,9216.0,9352.0,-0.007324429125376993,-0.014649120216231883
006,superiorfrontal,cortex,26,72,17984.0,19688.0,-0.04523253344659163,-0.09052683937747412
006,superiorparietal,cortex,27,73,8392.0,9296.0,-0.05110809588421529,-0.10230532901555939
006,superiortemporal,cortex,28,74,18864.0,16760.0,0.05906130698405569,0.11826024874107821
006,supramarginal,cortex,29,75,10240.0,8744.0,0.07880320269700801,0.15793386873712437
006,transversetemporal,cortex,30,76,1488.0,968.0,0.21172638436482086,0.42995612811646017
