subject,roi_name,region_type,L_index,R_index,L_volume_mm3,R_volume_mm3,side_ai,log_ai
024,Accumbens-area,subcortical,39,46,456.0,472.0,-0.017241379310344827,-0.03448617607116932
024,Amygdala,subcortical,38,45,1752.0,1720.0,0.009216589861751152,0.018433701688837966
024,Caudate,subcortical,34,41,3688.0,3904.0,-0.02845100105374078,-0.056917362856498635
024,Cerebellum-Cortex,cerebellum,32,78,48224.0,49144.0,-0.00944868950784652,-0.018897941417541336
024,Hippocampus,subcortical,37,44,4248.0,4200.0,0.005681818181818182,0.011363758650315003
024,Pallidum,subcortical,36,43,1872.0,1824.0,0.012987012987012988,0.025975486403260736
024,Putamen,subcortical,35,42,4952.0,4704.0,0.02568351284175642,0.05137832478596918
024,Thalamus-Proper,subcortical,33,40,7304.0,6800.0,0.035734543391945546,0.07149953111060642
024,caudalanteriorcingulate,cortex,1,47,2392.0,1504.0,0.22792607802874743,0.46400161056073724
024,caudalmiddlefrontal,cortex,2,48,5736.0,5240.0,0.04518950437317784,0.0904406049643685
024,cuneus,cortex,3,49,4680.0,3984.0,0.08033240997229917,0.16101177020720353
024,entorhinal,cortex,4,50,1816.0,1800.0,0.004424778761061947,0.0088496152769826
024,fusiform,cortex,5,51,8712.0,8968.0,-0.014479638009049774,-0.028961300139199453
024,inferiorparietal,cortex,6,52,11704.0,13408.0,-0.0678560050971647,-0.13592088002190397
024,inferiortemporal,cortex,7,53,12192.0,12552.0,-0.014548981571290009,-0.029100016486440977
024,insula,cortex,31,77,5712.0,5736.0,-0.0020964360587002098,-0.004192878260035927
024,isthmuscingulate,cortex,8,54,2392.0,2288.0,0.022222222222222223,0.044451762570833796
024,lateraloccipital,cortex,9,55,12288.0,13184.0,-0.035175879396984924,-0.0703807967617995
024,lateralorbitofrontal,cortex,10,56,7424.0,7744.0,-0.02109704641350211,-0.042200354490376416
024,lingual,cortex,11,57,6976.0,6736.0,0.01750291715285881,0.0350094096666528
024,medialorbitofrontal,cortex,12,58,4344.0,4424.0,-0.009124087591240875,-0.01824868158839933
024,middletemporal,cortex,13,59,12952.0,11752.0,0.048575129533678756,0.09722677750375773
024,paracentral,cortex,15,61,3872.0,3784.0,0.011494252873563218,0.02298951822469878
024,parahippocampal,cortex,14,60,2080.0,2352.0,-0.061371841155234655,-0.1228981363231539
024,parsopercularis,cortex,16,62,3760.0,3600.0,0.021739130434782608,0.04348511193973889
024,parsorbitalis,cortex,17,63,2080.0,2064.0,0.003861003861003861,0.0077220460939103185
024,parstriangularis,cortex,18,64,3592.0,3320.0,0.03935185185185185,0.07874436751155607
024,pericalcarine,cortex,19,65,1472.0,1912.0,-0.13002364066193853,-0.26152779432252504
024,postcentral,cortex,20,66,9216.0,8696.0,0.029030817329164807,0.05807795413462707
024,posteriorcingulate,cortex,21,67,2688.0,2992.0,-0.05352112676056338,-0.10714463745132766
024,precentral,cortex,22,68,11288.0,10184.0,0.05141579731743666,0.10292235329540747
024,precuneus,cortex,23,69,8800.0,8872.0,-0.004074241738343142,-0.008148528563905168
024,rostralanteriorcingulate,cortex,24,70,3216.0,1832.0,0.27416798732171155,0.5627300850647815
024,rostralmiddlefrontal,cortex,25,71,8968.0,9704.0,-0.03941730934018852,-0.07887548587189017
024,superiorfrontal,cortex,26,72,20072.0,21368.0,-0.03127413127413128,-0.06256866674353861
024,superiorparietal,cortex,27,73,10816.0,10896.0,-0.0036845983787767134,-0.007369230106548221
024,superiortemporal,cortex,28,74,15728.0,16552.0,-0.02552664188351921,-0.05106437703843122
024,supramarginal,cortex,29,75,9744.0,8744.0,0.0540891389009087,0.10828396009330375
024,transversetemporal,cortex,30,76,856.0,776.0,0.049019607843137254,0.09811785595852342
