subject,roi_name,region_type,L_index,R_index,L_volume_mm3,R_volume_mm3,side_ai,log_ai
061,Accumbens-area,subcortical,39,46,560.0,656.0,-0.07894736842105263,-0.15822400521489416
061,Amygdala,subcortical,38,45,2088.0,2448.0,-0.07936507936507936,-0.1590646946296874
061,Caudate,subcortical,34,41,3864.0,4056.0,-0.024242424242424242,-0.048494349938610494
061,Cerebellum-Cortex,cerebellum,32,78,46992.0,48976.0,-0.020673557852617538,-0.04135300774679245
061,Hippocampus,subcortical,37,44,4680.0,4560.0,0.012987012987012988,0.025975486403260736
061,Pallidum,subcortical,36,43,2280.0,2344.0,-0.01384083044982699,-0.02768342874841674
061,Putamen,subcortical,35,42,5568.0,5456.0,0.010159651669085631,0.02032000249095753
061,Thalamus-Proper,subcortical,33,40,9408.0,9136.0,0.014667817083692839,0.029337738242616682
061,caudalanteriorcingulate,cortex,1,47,3240.0,2288.0,0.17221418234442837,0.3478952562866865
061,caudalmiddlefrontal,cortex,2,48,6376.0,5832.0,0.04456094364351245,0.08918094678155684
061,cuneus,cortex,3,49,5424.0,4832.0,0.057722308892355696,0.11557309000558068
061,entorhinal,cortex,4,50,2176.0,2208.0,-0.0072992700729927005,-0.014598799421152636
061,fusiform,cortex,5,51,9568.0,8160.0,0.07942238267148015,0.15918002823226032
061,inferiorparietal,cortex,6,52,13000.0,16424.0,-0.11636759108210984,-0.2337943222550957
061,inferiortemporal,cortex,7,53,13272.0,13768.0,-0.018343195266272188,-0.03669050602109492
061,insula,cortex,31,77,6592.0,6624.0,-0.002421307506053269,-0.004842624475788015
061,isthmuscingulate,cortex,8,54,2368.0,2568.0,-0.04051863857374392,-0.0810816688059555
061,lateraloccipital,cortex,9,55,11456.0,12600.0,-0.0475557033588294,-0.09518320373914248
061,lateralorbitofrontal,cortex,10,56,8824.0,8944.0,-0.00675371454299865,-0.013507634461542031
061,lingual,cortex,11,57,7928.0,7664.0,0.01693175987685993,0.03386675635912739
061,medialorbitofrontal,cortex,12,58,5640.0,6008.0,-0.03159340659340659,-0.06320784895186611
061,middletemporal,cortex,13,59,15896.0,15752.0,0.00455005055611729,0.00910016391269139
061,paracentral,cortex,15,61,5408.0,4536.0,0.08769106999195495,0.17583377231521197
061,parahippocampal,cortex,14,60,2264.0,2296.0,-0.007017543859649123,-0.01403531811638348
061,parsopercularis,cortex,16,62,3728.0,4240.0,-0.0642570281124498,-0.12869137242052162
061,parsorbitalis,cortex,17,63,2160.0,2176.0,-0.0036900369003690036,-0.007380107297622534
061,parstriangularis,cortex,18,64,4200.0,3800.0,0.05,0.10008345855698263
061,pericalcarine,cortex,19,65,2416.0,2720.0,-0.059190031152647975,-0.11851860023533749
061,postcentral,cortex,20,66,11712.0,11536.0,0.007570543702684102,0.015141376676362476
061,posteriorcingulate,cortex,21,67,3352.0,3704.0,-0.049886621315192746,-0.09985613416409635
061,precentral,cortex,22,68,13672.0,13432.0,0.00885478158205431,0.017710026038050063
061,precuneus,cortex,23,69,10560.0,11656.0,-0.04933381346777098,-0.09874779061478825
061,rostralanteriorcingulate,cortex,24,70,3528.0,1992.0,0.2782608695652174,0.5715919789821384
061,rostralmiddlefrontal,cortex,25,71,13680.0,13848.0,-0.006102877070619006,-0.012205905679503734
061,superiorfrontal,cortex,26,72,26840.0,30808.0,-0.06883152928115459,-0.13788108440912678
061,superiorparietal,cortex,27,73,11072.0,9584.0,0.07203718048024788,0.14432435750222025
061,superiortemporal,cortex,28,74,18920.0,17248.0,0.046228710462287104,0.09252336889714552
061,supramarginal,cortex,29,75,12312.0,9792.0,0.11400651465798045,0.2290086707666078
061,transversetemporal,cortex,30,76,936.0,1088.0,-0.07509881422924901,-0.15048095093829583
