subject,fs_default_index,name,side,region_type,volume_mm3
061,1,L.caudalanteriorcingulate,L,cortex,3240.0
061,2,L.caudalmiddlefrontal,L,cortex,6376.0
061,3,L.cuneus,L,cortex,5424.0
061,4,L.entorhinal,L,cortex,2176.0
061,5,L.fusiform,L,cortex,9568.0
061,6,L.inferiorparietal,L,cortex,13000.0
061,7,L.inferiortemporal,L,cortex,13272.0
061,8,L.isthmuscingulate,L,cortex,2368.0
061,9,L.lateraloccipital,L,cortex,11456.0
061,10,L.lateralorbitofrontal,L,cortex,8824.0
061,11,L.lingual,L,cortex,7928.0
061,12,L.medialorbitofrontal,L,cortex,5640.0
061,13,L.middletemporal,L,cortex,15896.0
061,14,L.parahippocampal,L,cortex,2264.0
061,15,L.paracentral,L,cortex,5408.0
061,16,L.parsopercularis,L,cortex,3728.0
061,17,L.parsorbitalis,L,cortex,2160.0
061,18,L.parstriangularis,L,cortex,4200.0
061,19,L.pericalcarine,L,cortex,2416.0
061,20,L.postcentral,L,cortex,11712.0
061,21,L.posteriorcingulate,L,cortex,3352.0
061,22,L.precentral,L,cortex,13672.0
061,23,L.precuneus,L,cortex,10560.0
061,24,L.rostralanteriorcingulate,L,cortex,3528.0
061,25,L.rostralmiddlefrontal,L,cortex,13680.0
061,26,L.superiorfrontal,L,cortex,26840.0
061,27,L.superiorparietal,L,cortex,11072.0
061,28,L.superiortemporal,L,cortex,18920.0
061,29,L.supramarginal,L,cortex,12312.0
061,30,L.transversetemporal,L,cortex,936.0
061,31,L.insula,L,cortex,6592.0
061,32,L.Cerebellum-Cortex,L,cerebellum,46992.0
061,33,L.Thalamus-Proper,L,subcortical,9408.0
061,34,L.Caudate,L,subcortical,3864.0
061,35,L.Putamen,L,subcortical,5568.0
061,36,L.Pallidum,L,subcortical,2280.0
061,37,L.Hippocampus,L,subcortical,4680.0
061,38,L.Amygdala,L,subcortical,2088.0
061,39,L.Accumbens-area,L,subcortical,560.0
061,40,R.Thalamus-Proper,R,subcortical,9136.0
061,41,R.Caudate,R,subcortical,4056.0
061,42,R.Putamen,R,subcortical,5456.0
061,43,R.Pallidum,R,subcortical,2344.0
061,44,R.Hippocampus,R,subcortical,4560.0
061,45,R.Amygdala,R,subcortical,2448.0
061,46,R.Accumbens-area,R,subcortical,656.0
061,47,R.caudalanteriorcingulate,R,cortex,2288.0
061,48,R.caudalmiddlefrontal,R,cortex,5832.0
061,49,R.cuneus,R,cortex,4832.0
061,50,R.entorhinal,R,cortex,2208.0
061,51,R.fusiform,R,cortex,8160.0
061,52,R.inferiorparietal,R,cortex,16424.0
061,53,R.inferiortemporal,R,cortex,13768.0
061,54,R.isthmuscingulate,R,cortex,2568.0
061,55,R.lateraloccipital,R,cortex,12600.0
061,56,R.lateralorbitofrontal,R,cortex,8944.0
061,57,R.lingual,R,cortex,7664.0
061,58,R.medialorbitofrontal,R,cortex,6008.0
061,59,R.middletemporal,R,cortex,15752.0
061,60,R.parahippocampal,R,cortex,2296.0
061,61,R.paracentral,R,cortex,4536.0
061,62,R.parsopercularis,R,cortex,4240.0
061,63,R.parsorbitalis,R,cortex,2176.0
061,64,R.parstriangularis,R,cortex,3800.0
061,65,R.pericalcarine,R,cortex,2720.0
061,66,R.postcentral,R,cortex,11536.0
061,67,R.posteriorcingulate,R,cortex,3704.0
061,68,R.precentral,R,cortex,13432.0
061,69,R.precuneus,R,cortex,11656.0
061,70,R.rostralanteriorcingulate,R,cortex,1992.0
061,71,R.rostralmiddlefrontal,R,cortex,13848.0
061,72,R.superiorfrontal,R,cortex,30808.0
061,73,R.superiorparietal,R,cortex,9584.0
061,74,R.superiortemporal,R,cortex,17248.0
061,75,R.supramarginal,R,cortex,9792.0
061,76,R.transversetemporal,R,cortex,1088.0
061,77,R.insula,R,cortex,6624.0
061,78,R.Cerebellum-Cortex,R,cerebellum,48976.0
