subject,roi_name,region_type,L_index,R_index,L_volume_mm3,R_volume_mm3,side_ai,log_ai
007,Accumbens-area,subcortical,39,46,504.0,512.0,-0.007874015748031496,-0.015748356968139168
007,Amygdala,subcortical,38,45,1848.0,1936.0,-0.023255813953488372,-0.04652001563489282
007,Caudate,subcortical,34,41,4152.0,3992.0,0.019646365422396856,0.03929778741437001
007,Cerebellum-Cortex,cerebellum,32,78,50768.0,53008.0,-0.021584952204748688,-0.04317661071670033
007,Hippocampus,subcortical,37,44,4152.0,4568.0,-0.047706422018348627,-0.0954853264901216
007,Pallidum,subcortical,36,43,2216.0,2168.0,0.010948905109489052,0.021898685307637524
007,Putamen,subcortical,35,42,5200.0,5216.0,-0.0015360983102918587,-0.0030721990369701403
007,Thalamus-Proper,subcortical,33,40,8832.0,8560.0,0.015639374425023,0.0312812993810887
007,caudalanteriorcingulate,cortex,1,47,2824.0,2056.0,0.15737704918032788,0.31739197203807695
007,caudalmiddlefrontal,cortex,2,48,6904.0,6024.0,0.06806930693069307,0.13634946328353445
007,cuneus,cortex,3,49,5304.0,4784.0,0.05154639175257732,0.1031842362352308
007,entorhinal,cortex,4,50,1560.0,1696.0,-0.04176904176904177,-0.0835867161082657
007,fusiform,cortex,5,51,10040.0,9232.0,0.04192611041926111,0.08390140449783932
007,inferiorparietal,cortex,6,52,11536.0,16112.0,-0.16550925925925927,-0.33409175543361314
007,inferiortemporal,cortex,7,53,10104.0,11008.0,-0.04281924971580144,-0.08569089614279785
007,insula,cortex,31,77,6088.0,6088.0,0.0,0.0
007,isthmuscingulate,cortex,8,54,2560.0,2504.0,0.011058451816745656,0.022117805253618974
007,lateraloccipital,cortex,9,55,13304.0,15712.0,-0.0829886958919217,-0.1663600097214835
007,lateralorbitofrontal,cortex,10,56,9096.0,8544.0,0.031292517006802724,0.06260547423039599
007,lingual,cortex,11,57,7112.0,7120.0,-0.0005621135469364812,-0.0011242272122809914
007,medialorbitofrontal,cortex,12,58,4776.0,4312.0,0.051056338028169015,0.10220154248360502
007,middletemporal,cortex,13,59,14496.0,15224.0,-0.02449528936742934,-0.04900038069322486
007,paracentral,cortex,15,61,4976.0,3824.0,0.13090909090909092,0.2633293602477234
007,parahippocampal,cortex,14,60,1968.0,1888.0,0.02074688796680498,0.04149973090675284
007,parsopercularis,cortex,16,62,4896.0,4680.0,0.022556390977443608,0.04512043528046964
007,parsorbitalis,cortex,17,63,2096.0,2376.0,-0.0626118067978533,-0.12538763504160277
007,parstriangularis,cortex,18,64,4200.0,4720.0,-0.05829596412556054,-0.11672427430814143
007,pericalcarine,cortex,19,65,1944.0,2016.0,-0.01818181818181818,-0.03636764417087483
007,postcentral,cortex,20,66,10768.0,9992.0,0.037379576107899805,0.0747940000790954
007,posteriorcingulate,cortex,21,67,3672.0,4000.0,-0.04275286757038582,-0.08555788836164654
007,precentral,cortex,22,68,11952.0,11624.0,0.013912453342382083,0.027826702122479608
007,precuneus,cortex,23,69,13200.0,12528.0,0.026119402985074626,0.052250690343877894
007,rostralanteriorcingulate,cortex,24,70,3304.0,1688.0,0.32371794871794873,0.6715894594849662
007,rostralmiddlefrontal,cortex,25,71,11136.0,10480.0,0.030347890451517395,0.06071442469916768
007,superiorfrontal,cortex,26,72,22464.0,24920.0,-0.051831841971973665,-0.10375666607585182
007,superiorparietal,cortex,27,73,13400.0,14336.0,-0.03374675511970003,-0.06751914927570901
007,superiortemporal,cortex,28,74,17208.0,13632.0,0.11595330739299611,0.23295442187846896
007,supramarginal,cortex,29,75,10744.0,9000.0,0.08833063209076175,0.17712288188471711
007,transversetemporal,cortex,30,76,1152.0,840.0,0.1566265060240964,0.31585294941847725
