subject,fs_default_index,name,side,region_type,volume_mm3
066,1,L.caudalanteriorcingulate,L,cortex,4232.0
066,2,L.caudalmiddlefrontal,L,cortex,6624.0
066,3,L.cuneus,L,cortex,4376.0
066,4,L.entorhinal,L,cortex,1704.0
066,5,L.fusiform,L,cortex,8064.0
066,6,L.inferiorparietal,L,cortex,11000.0
066,7,L.inferiortemporal,L,cortex,12648.0
066,8,L.isthmuscingulate,L,cortex,1952.0
066,9,L.lateraloccipital,L,cortex,12128.0
066,10,L.lateralorbitofrontal,L,cortex,7568.0
066,11,L.lingual,L,cortex,6584.0
066,12,L.medialorbitofrontal,L,cortex,5160.0
066,13,L.middletemporal,L,cortex,13096.0
066,14,L.parahippocampal,L,cortex,2552.0
066,15,L.paracentral,L,cortex,4064.0
066,16,L.parsopercularis,L,cortex,4912.0
066,17,L.parsorbitalis,L,cortex,2184.0
066,18,L.parstriangularis,L,cortex,5000.0
066,19,L.pericalcarine,L,cortex,1824.0
066,20,L.postcentral,L,cortex,10840.0
066,21,L.posteriorcingulate,L,cortex,3752.0
066,22,L.precentral,L,cortex,11920.0
066,23,L.precuneus,L,cortex,10504.0
066,24,L.rostralanteriorcingulate,L,cortex,3408.0
066,25,L.rostralmiddlefrontal,L,cortex,9504.0
066,26,L.superiorfrontal,L,cortex,21976.0
066,27,L.superiorparietal,L,cortex,10104.0
066,28,L.superiortemporal,L,cortex,16064.0
066,29,L.supramarginal,L,cortex,10528.0
066,30,L.transversetemporal,L,cortex,976.0
066,31,L.insula,L,cortex,5736.0
066,32,L.Cerebellum-Cortex,L,cerebellum,46376.0
066,33,L.Thalamus-Proper,L,subcortical,7360.0
066,34,L.Caudate,L,subcortical,2736.0
066,35,L.Putamen,L,subcortical,4232.0
066,36,L.Pallidum,L,subcortical,1680.0
066,37,L.Hippocampus,L,subcortical,4208.0
066,38,L.Amygdala,L,subcortical,1624.0
066,39,L.Accumbens-area,L,subcortical,512.0
066,40,R.Thalamus-Proper,R,subcortical,7224.0
066,41,R.Caudate,R,subcortical,2848.0
066,42,R.Putamen,R,subcortical,4264.0
066,43,R.Pallidum,R,subcortical,1664.0
066,44,R.Hippocampus,R,subcortical,4216.0
066,45,R.Amygdala,R,subcortical,1752.0
066,46,R.Accumbens-area,R,subcortical,600.0
066,47,R.caudalanteriorcingulate,R,cortex,2696.0
066,48,R.caudalmiddlefrontal,R,cortex,6928.0
066,49,R.cuneus,R,cortex,3960.0
066,50,R.entorhinal,R,cortex,1800.0
066,51,R.fusiform,R,cortex,7088.0
066,52,R.inferiorparietal,R,cortex,15784.0
066,53,R.inferiortemporal,R,cortex,13104.0
066,54,R.isthmuscingulate,R,cortex,2352.0
066,55,R.lateraloccipital,R,cortex,11632.0
066,56,R.lateralorbitofrontal,R,cortex,8440.0
066,57,R.lingual,R,cortex,6920.0
066,58,R.medialorbitofrontal,R,cortex,4776.0
066,59,R.middletemporal,R,cortex,13552.0
066,60,R.parahippocampal,R,cortex,2032.0
066,61,R.paracentral,R,cortex,3592.0
066,62,R.parsopercularis,R,cortex,4160.0
066,63,R.parsorbitalis,R,cortex,2064.0
066,64,R.parstriangularis,R,cortex,3848.0
066,65,R.pericalcarine,R,cortex,2136.0
066,66,R.postcentral,R,cortex,10224.0
066,67,R.posteriorcingulate,R,cortex,3864.0
066,68,R.precentral,R,cortex,11000.0
066,69,R.precuneus,R,cortex,11392.0
066,70,R.rostralanteriorcingulate,R,cortex,2392.0
066,71,R.rostralmiddlefrontal,R,cortex,10336.0
066,72,R.superiorfrontal,R,cortex,26320.0
066,73,R.superiorparietal,R,cortex,10576.0
066,74,R.superiortemporal,R,cortex,14744.0
066,75,R.supramarginal,R,cortex,7904.0
066,76,R.transversetemporal,R,cortex,744.0
066,77,R.insula,R,cortex,5776.0
066,78,R.Cerebellum-Cortex,R,cerebellum,49096.0
