subject,fs_default_index,name,side,region_type,volume_mm3
078,1,L.caudalanteriorcingulate,L,cortex,2496.0
078,2,L.caudalmiddlefrontal,L,cortex,5080.0
078,3,L.cuneus,L,cortex,4336.0
078,4,L.entorhinal,L,cortex,2008.0
078,5,L.fusiform,L,cortex,8816.0
078,6,L.inferiorparietal,L,cortex,9680.0
078,7,L.inferiortemporal,L,cortex,10312.0
078,8,L.isthmuscingulate,L,cortex,2016.0
078,9,L.lateraloccipital,L,cortex,11568.0
078,10,L.lateralorbitofrontal,L,cortex,7656.0
078,11,L.lingual,L,cortex,6296.0
078,12,L.medialorbitofrontal,L,cortex,4640.0
078,13,L.middletemporal,L,cortex,12312.0
078,14,L.parahippocampal,L,cortex,2416.0
078,15,L.paracentral,L,cortex,4664.0
078,16,L.parsopercularis,L,cortex,3480.0
078,17,L.parsorbitalis,L,cortex,2376.0
078,18,L.parstriangularis,L,cortex,4104.0
078,19,L.pericalcarine,L,cortex,2064.0
078,20,L.postcentral,L,cortex,9944.0
078,21,L.posteriorcingulate,L,cortex,3416.0
078,22,L.precentral,L,cortex,12408.0
078,23,L.precuneus,L,cortex,8464.0
078,24,L.rostralanteriorcingulate,L,cortex,3304.0
078,25,L.rostralmiddlefrontal,L,cortex,10768.0
078,26,L.superiorfrontal,L,cortex,22776.0
078,27,L.superiorparietal,L,cortex,10064.0
078,28,L.superiortemporal,L,cortex,15512.0
078,29,L.supramarginal,L,cortex,8680.0
078,30,L.transversetemporal,L,cortex,912.0
078,31,L.insula,L,cortex,5144.0
078,32,L.Cerebellum-Cortex,L,cerebellum,50496.0
078,33,L.Thalamus-Proper,L,subcortical,8704.0
078,34,L.Caudate,L,subcortical,2992.0
078,35,L.Putamen,L,subcortical,4304.0
078,36,L.Pallidum,L,subcortical,1864.0
078,37,L.Hippocampus,L,subcortical,4296.0
078,38,L.Amygdala,L,subcortical,1704.0
078,39,L.Accumbens-area,L,subcortical,424.0
078,40,R.Thalamus-Proper,R,subcortical,8032.0
078,41,R.Caudate,R,subcortical,3176.0
078,42,R.Putamen,R,subcortical,4328.0
078,43,R.Pallidum,R,subcortical,1912.0
078,44,R.Hippocampus,R,subcortical,4736.0
078,45,R.Amygdala,R,subcortical,1976.0
078,46,R.Accumbens-area,R,subcortical,488.0
078,47,R.caudalanteriorcingulate,R,cortex,1952.0
078,48,R.caudalmiddlefrontal,R,cortex,4344.0
078,49,R.cuneus,R,cortex,3264.0
078,50,R.entorhinal,R,cortex,1672.0
078,51,R.fusiform,R,cortex,9608.0
078,52,R.inferiorparietal,R,cortex,11920.0
078,53,R.inferiortemporal,R,cortex,11048.0
078,54,R.isthmuscingulate,R,cortex,2336.0
078,55,R.lateraloccipital,R,cortex,11656.0
078,56,R.lateralorbitofrontal,R,cortex,7272.0
078,57,R.lingual,R,cortex,6992.0
078,58,R.medialorbitofrontal,R,cortex,5016.0
078,59,R.middletemporal,R,cortex,13448.0
078,60,R.parahippocampal,R,cortex,2120.0
078,61,R.paracentral,R,cortex,3736.0
078,62,R.parsopercularis,R,cortex,4016.0
078,63,R.parsorbitalis,R,cortex,1808.0
078,64,R.parstriangularis,R,cortex,3400.0
078,65,R.pericalcarine,R,cortex,1560.0
078,66,R.postcentral,R,cortex,10200.0
078,67,R.posteriorcingulate,R,cortex,3440.0
078,68,R.precentral,R,cortex,11064.0
078,69,R.precuneus,R,cortex,9232.0
078,70,R.rostralanteriorcingulate,R,cortex,1944.0
078,71,R.rostralmiddlefrontal,R,cortex,10896.0
078,72,R.superiorfrontal,R,cortex,26664.0
078,73,R.superiorparietal,R,cortex,9808.0
078,74,R.superiortemporal,R,cortex,13664.0
078,75,R.supramarginal,R,cortex,9784.0
078,76,R.transversetemporal,R,cortex,768.0
078,77,R.insula,R,cortex,5416.0
078,78,R.Cerebellum-Cortex,R,cerebellum,47992.0
