subject,roi_name,region_type,L_index,R_index,L_volume_mm3,R_volume_mm3,side_ai,log_ai
057,Accumbens-area,subcortical,39,46,416.0,432.0,-0.018867924528301886,-0.037740327982847086
057,Amygdala,subcortical,38,45,1344.0,1408.0,-0.023255813953488372,-0.04652001563489282
057,Caudate,subcortical,34,41,3136.0,3200.0,-0.010101010101010102,-0.020202707317519466
057,Cerebellum-Cortex,cerebellum,32,78,55200.0,55800.0,-0.005405405405405406,-0.010810916104215617
057,Hippocampus,subcortical,37,44,3824.0,3632.0,0.02575107296137339,0.05151353445010796
057,Pallidum,subcortical,36,43,1984.0,1880.0,0.026915113871635612,0.05384323202082318
057,Putamen,subcortical,35,42,4224.0,4168.0,0.00667302192564347,0.013346241952894486
057,Thalamus-Proper,subcortical,33,40,6576.0,6584.0,-0.0006079027355623101,-0.001215805620889878
057,caudalanteriorcingulate,cortex,1,47,2008.0,1496.0,0.1461187214611872,0.2943443222771973
057,caudalmiddlefrontal,cortex,2,48,1648.0,848.0,0.32051282051282054,0.6644370746775139
057,cuneus,cortex,3,49,3032.0,2832.0,0.034106412005457026,0.06823929194865186
057,entorhinal,cortex,4,50,1552.0,1232.0,0.11494252873563218,0.23090555664969903
057,fusiform,cortex,5,51,6760.0,7976.0,-0.08251900108577633,-0.16541414260466444
057,inferiorparietal,cortex,6,52,9192.0,9904.0,-0.03728529534981148,-0.07460517539578568
057,inferiortemporal,cortex,7,53,9792.0,10688.0,-0.04375,-0.08755589102431964
057,insula,cortex,31,77,4984.0,5040.0,-0.00558659217877095,-0.011173300598125189
057,isthmuscingulate,cortex,8,54,1824.0,1616.0,0.06046511627906977,0.12107793155323592
057,lateraloccipital,cortex,9,55,9528.0,7664.0,0.10842252210330386,0.2177007913844396
057,lateralorbitofrontal,cortex,10,56,3520.0,2816.0,0.1111111111111111,0.22314355131420976
057,lingual,cortex,11,57,5264.0,4984.0,0.0273224043715847,0.05465841253786398
057,medialorbitofrontal,cortex,12,58,1920.0,1944.0,-0.006211180124223602,-0.012422519998557209
057,middletemporal,cortex,13,59,11448.0,11632.0,-0.007972270363951473,-0.01594487853701375
057,paracentral,cortex,15,61,232.0,208.0,0.05454545454545454,0.109199291964992
057,parahippocampal,cortex,14,60,2072.0,1848.0,0.05714285714285714,0.11441035117774412
057,parsopercularis,cortex,16,62,3960.0,3792.0,0.021671826625386997,0.04335044087361382
057,parsorbitalis,cortex,17,63,1936.0,560.0,0.5512820512820513,1.2404424841073274
057,parstriangularis,cortex,18,64,4224.0,1624.0,0.44459644322845415,0.9558903046644741
057,pericalcarine,cortex,19,65,1736.0,2096.0,-0.09394572025052192,-0.18844715022063732
057,postcentral,cortex,20,66,4376.0,4144.0,0.027230046948356807,0.054473560162498144
057,posteriorcingulate,cortex,21,67,2528.0,2368.0,0.032679738562091505,0.06538275926285171
057,precentral,cortex,22,68,6048.0,5512.0,0.04636678200692042,0.09280010516587435
057,precuneus,cortex,23,69,6128.0,5408.0,0.06241331484049931,0.12498909369762712
057,rostralanteriorcingulate,cortex,24,70,1216.0,864.0,0.16923076923076924,0.3417492937220567
057,rostralmiddlefrontal,cortex,25,71,2520.0,2216.0,0.06418918918918919,0.12855513263829452
057,superiorfrontal,cortex,26,72,864.0,1232.0,-0.17557251908396945,-0.35482137528940944
057,superiorparietal,cortex,27,73,4336.0,3048.0,0.1744312026002167,0.3524666263129453
057,superiortemporal,cortex,28,74,14744.0,13984.0,0.026455026455026454,0.05292240145434253
057,supramarginal,cortex,29,75,7720.0,6880.0,0.057534246575342465,0.1151957120914325
057,transversetemporal,cortex,30,76,984.0,728.0,0.14953271028037382,0.30132484885556754
