subject,fs_default_index,name,side,region_type,volume_mm3
052,1,L.caudalanteriorcingulate,L,cortex,2288.0
052,2,L.caudalmiddlefrontal,L,cortex,6360.0
052,3,L.cuneus,L,cortex,5392.0
052,4,L.entorhinal,L,cortex,1616.0
052,5,L.fusiform,L,cortex,7208.0
052,6,L.inferiorparietal,L,cortex,10504.0
052,7,L.inferiortemporal,L,cortex,10176.0
052,8,L.isthmuscingulate,L,cortex,2712.0
052,9,L.lateraloccipital,L,cortex,13352.0
052,10,L.lateralorbitofrontal,L,cortex,6840.0
052,11,L.lingual,L,cortex,7632.0
052,12,L.medialorbitofrontal,L,cortex,4048.0
052,13,L.middletemporal,L,cortex,12696.0
052,14,L.parahippocampal,L,cortex,2152.0
052,15,L.paracentral,L,cortex,4104.0
052,16,L.parsopercularis,L,cortex,4104.0
052,17,L.parsorbitalis,L,cortex,1936.0
052,18,L.parstriangularis,L,cortex,3744.0
052,19,L.pericalcarine,L,cortex,1888.0
052,20,L.postcentral,L,cortex,11592.0
052,21,L.posteriorcingulate,L,cortex,3112.0
052,22,L.precentral,L,cortex,12768.0
052,23,L.precuneus,L,cortex,9304.0
052,24,L.rostralanteriorcingulate,L,cortex,2416.0
052,25,L.rostralmiddlefrontal,L,cortex,8824.0
052,26,L.superiorfrontal,L,cortex,21824.0
052,27,L.superiorparietal,L,cortex,10856.0
052,28,L.superiortemporal,L,cortex,16288.0
052,29,L.supramarginal,L,cortex,10568.0
052,30,L.transversetemporal,L,cortex,1296.0
052,31,L.insula,L,cortex,5288.0
052,32,L.Cerebellum-Cortex,L,cerebellum,53960.0
052,33,L.Thalamus-Proper,L,subcortical,8056.0
052,34,L.Caudate,L,subcortical,4424.0
052,35,L.Putamen,L,subcortical,5208.0
052,36,L.Pallidum,L,subcortical,2408.0
052,37,L.Hippocampus,L,subcortical,4520.0
052,38,L.Amygdala,L,subcortical,1280.0
052,39,L.Accumbens-area,L,subcortical,496.0
052,40,R.Thalamus-Proper,R,subcortical,7624.0
052,41,R.Caudate,R,subcortical,4256.0
052,42,R.Putamen,R,subcortical,5328.0
052,43,R.Pallidum,R,subcortical,2392.0
052,44,R.Hippocampus,R,subcortical,4712.0
052,45,R.Amygdala,R,subcortical,1744.0
052,46,R.Accumbens-area,R,subcortical,496.0
052,47,R.caudalanteriorcingulate,R,cortex,2368.0
052,48,R.caudalmiddlefrontal,R,cortex,4752.0
052,49,R.cuneus,R,cortex,4440.0
052,50,R.entorhinal,R,cortex,1264.0
052,51,R.fusiform,R,cortex,8024.0
052,52,R.inferiorparietal,R,cortex,12592.0
052,53,R.inferiortemporal,R,cortex,8768.0
052,54,R.isthmuscingulate,R,cortex,2456.0
052,55,R.lateraloccipital,R,cortex,13552.0
052,56,R.lateralorbitofrontal,R,cortex,6928.0
052,57,R.lingual,R,cortex,8472.0
052,58,R.medialorbitofrontal,R,cortex,4344.0
052,59,R.middletemporal,R,cortex,13968.0
052,60,R.parahippocampal,R,cortex,1776.0
052,61,R.paracentral,R,cortex,4352.0
052,62,R.parsopercularis,R,cortex,4072.0
052,63,R.parsorbitalis,R,cortex,2336.0
052,64,R.parstriangularis,R,cortex,2856.0
052,65,R.pericalcarine,R,cortex,2584.0
052,66,R.postcentral,R,cortex,10176.0
052,67,R.posteriorcingulate,R,cortex,3488.0
052,68,R.precentral,R,cortex,12072.0
052,69,R.precuneus,R,cortex,9696.0
052,70,R.rostralanteriorcingulate,R,cortex,2128.0
052,71,R.rostralmiddlefrontal,R,cortex,10568.0
052,72,R.superiorfrontal,R,cortex,23040.0
052,73,R.superiorparietal,R,cortex,11504.0
052,74,R.superiortemporal,R,cortex,14776.0
052,75,R.supramarginal,R,cortex,9192.0
052,76,R.transversetemporal,R,cortex,864.0
052,77,R.insula,R,cortex,5728.0
052,78,R.Cerebellum-Cortex,R,cerebellum,56672.0
