subject,fs_default_index,name,side,region_type,volume_mm3
051,1,L.caudalanteriorcingulate,L,cortex,2800.0
051,2,L.caudalmiddlefrontal,L,cortex,7672.0
051,3,L.cuneus,L,cortex,3728.0
051,4,L.entorhinal,L,cortex,1544.0
051,5,L.fusiform,L,cortex,7504.0
051,6,L.inferiorparietal,L,cortex,11832.0
051,7,L.inferiortemporal,L,cortex,13056.0
051,8,L.isthmuscingulate,L,cortex,2696.0
051,9,L.lateraloccipital,L,cortex,11408.0
051,10,L.lateralorbitofrontal,L,cortex,7392.0
051,11,L.lingual,L,cortex,6328.0
051,12,L.medialorbitofrontal,L,cortex,4936.0
051,13,L.middletemporal,L,cortex,15832.0
051,14,L.parahippocampal,L,cortex,2032.0
051,15,L.paracentral,L,cortex,4680.0
051,16,L.parsopercularis,L,cortex,4784.0
051,17,L.parsorbitalis,L,cortex,2648.0
051,18,L.parstriangularis,L,cortex,3528.0
051,19,L.pericalcarine,L,cortex,1528.0
051,20,L.postcentral,L,cortex,10592.0
051,21,L.posteriorcingulate,L,cortex,3144.0
051,22,L.precentral,L,cortex,16232.0
051,23,L.precuneus,L,cortex,9392.0
051,24,L.rostralanteriorcingulate,L,cortex,2824.0
051,25,L.rostralmiddlefrontal,L,cortex,9120.0
051,26,L.superiorfrontal,L,cortex,23592.0
051,27,L.superiorparietal,L,cortex,11592.0
051,28,L.superiortemporal,L,cortex,15680.0
051,29,L.supramarginal,L,cortex,13016.0
051,30,L.transversetemporal,L,cortex,1224.0
051,31,L.insula,L,cortex,6320.0
051,32,L.Cerebellum-Cortex,L,cerebellum,45376.0
051,33,L.Thalamus-Proper,L,subcortical,8200.0
051,34,L.Caudate,L,subcortical,4512.0
051,35,L.Putamen,L,subcortical,6208.0
051,36,L.Pallidum,L,subcortical,2672.0
051,37,L.Hippocampus,L,subcortical,3528.0
051,38,L.Amygdala,L,subcortical,1616.0
051,39,L.Accumbens-area,L,subcortical,640.0
051,40,R.Thalamus-Proper,R,subcortical,7824.0
051,41,R.Caudate,R,subcortical,4664.0
051,42,R.Putamen,R,subcortical,6056.0
051,43,R.Pallidum,R,subcortical,2696.0
051,44,R.Hippocampus,R,subcortical,3320.0
051,45,R.Amygdala,R,subcortical,1808.0
051,46,R.Accumbens-area,R,subcortical,688.0
051,47,R.caudalanteriorcingulate,R,cortex,2448.0
051,48,R.caudalmiddlefrontal,R,cortex,6584.0
051,49,R.cuneus,R,cortex,4288.0
051,50,R.entorhinal,R,cortex,1560.0
051,51,R.fusiform,R,cortex,8216.0
051,52,R.inferiorparietal,R,cortex,13400.0
051,53,R.inferiortemporal,R,cortex,11880.0
051,54,R.isthmuscingulate,R,cortex,2608.0
051,55,R.lateraloccipital,R,cortex,12696.0
051,56,R.lateralorbitofrontal,R,cortex,8080.0
051,57,R.lingual,R,cortex,6568.0
051,58,R.medialorbitofrontal,R,cortex,4256.0
051,59,R.middletemporal,R,cortex,15400.0
051,60,R.parahippocampal,R,cortex,2032.0
051,61,R.paracentral,R,cortex,4616.0
051,62,R.parsopercularis,R,cortex,5792.0
051,63,R.parsorbitalis,R,cortex,2416.0
051,64,R.parstriangularis,R,cortex,3152.0
051,65,R.pericalcarine,R,cortex,1848.0
051,66,R.postcentral,R,cortex,10160.0
051,67,R.posteriorcingulate,R,cortex,3032.0
051,68,R.precentral,R,cortex,15160.0
051,69,R.precuneus,R,cortex,9544.0
051,70,R.rostralanteriorcingulate,R,cortex,1800.0
051,71,R.rostralmiddlefrontal,R,cortex,10064.0
051,72,R.superiorfrontal,R,cortex,27080.0
051,73,R.superiorparietal,R,cortex,10960.0
051,74,R.superiortemporal,R,cortex,15752.0
051,75,R.supramarginal,R,cortex,10696.0
051,76,R.transversetemporal,R,cortex,992.0
051,77,R.insula,R,cortex,7400.0
051,78,R.Cerebellum-Cortex,R,cerebellum,46384.0
