subject,fs_default_index,name,side,region_type,volume_mm3
014,1,L.caudalanteriorcingulate,L,cortex,4232.0
014,2,L.caudalmiddlefrontal,L,cortex,6584.0
014,3,L.cuneus,L,cortex,5296.0
014,4,L.entorhinal,L,cortex,1640.0
014,5,L.fusiform,L,cortex,9144.0
014,6,L.inferiorparietal,L,cortex,13344.0
014,7,L.inferiortemporal,L,cortex,11680.0
014,8,L.isthmuscingulate,L,cortex,1864.0
014,9,L.lateraloccipital,L,cortex,14696.0
014,10,L.lateralorbitofrontal,L,cortex,8976.0
014,11,L.lingual,L,cortex,8472.0
014,12,L.medialorbitofrontal,L,cortex,5280.0
014,13,L.middletemporal,L,cortex,12840.0
014,14,L.parahippocampal,L,cortex,1728.0
014,15,L.paracentral,L,cortex,4352.0
014,16,L.parsopercularis,L,cortex,6160.0
014,17,L.parsorbitalis,L,cortex,2656.0
014,18,L.parstriangularis,L,cortex,3984.0
014,19,L.pericalcarine,L,cortex,2064.0
014,20,L.postcentral,L,cortex,9712.0
014,21,L.posteriorcingulate,L,cortex,4480.0
014,22,L.precentral,L,cortex,13432.0
014,23,L.precuneus,L,cortex,8976.0
014,24,L.rostralanteriorcingulate,L,cortex,4000.0
014,25,L.rostralmiddlefrontal,L,cortex,13840.0
014,26,L.superiorfrontal,L,cortex,24288.0
014,27,L.superiorparietal,L,cortex,12712.0
014,28,L.superiortemporal,L,cortex,19352.0
014,29,L.supramarginal,L,cortex,10608.0
014,30,L.transversetemporal,L,cortex,1048.0
014,31,L.insula,L,cortex,5624.0
014,32,L.Cerebellum-Cortex,L,cerebellum,41008.0
014,33,L.Thalamus-Proper,L,subcortical,8544.0
014,34,L.Caudate,L,subcortical,3680.0
014,35,L.Putamen,L,subcortical,6264.0
014,36,L.Pallidum,L,subcortical,2024.0
014,37,L.Hippocampus,L,subcortical,4624.0
014,38,L.Amygdala,L,subcortical,2016.0
014,39,L.Accumbens-area,L,subcortical,728.0
014,40,R.Thalamus-Proper,R,subcortical,8296.0
014,41,R.Caudate,R,subcortical,3680.0
014,42,R.Putamen,R,subcortical,6464.0
014,43,R.Pallidum,R,subcortical,1968.0
014,44,R.Hippocampus,R,subcortical,4912.0
014,45,R.Amygdala,R,subcortical,2248.0
014,46,R.Accumbens-area,R,subcortical,848.0
014,47,R.caudalanteriorcingulate,R,cortex,3400.0
014,48,R.caudalmiddlefrontal,R,cortex,4960.0
014,49,R.cuneus,R,cortex,5064.0
014,50,R.entorhinal,R,cortex,1200.0
014,51,R.fusiform,R,cortex,7920.0
014,52,R.inferiorparietal,R,cortex,16600.0
014,53,R.inferiortemporal,R,cortex,12232.0
014,54,R.isthmuscingulate,R,cortex,1760.0
014,55,R.lateraloccipital,R,cortex,12208.0
014,56,R.lateralorbitofrontal,R,cortex,8704.0
014,57,R.lingual,R,cortex,8320.0
014,58,R.medialorbitofrontal,R,cortex,5344.0
014,59,R.middletemporal,R,cortex,15872.0
014,60,R.parahippocampal,R,cortex,1936.0
014,61,R.paracentral,R,cortex,3968.0
014,62,R.parsopercularis,R,cortex,5568.0
014,63,R.parsorbitalis,R,cortex,2568.0
014,64,R.parstriangularis,R,cortex,5168.0
014,65,R.pericalcarine,R,cortex,2032.0
014,66,R.postcentral,R,cortex,9264.0
014,67,R.posteriorcingulate,R,cortex,3984.0
014,68,R.precentral,R,cortex,11240.0
014,69,R.precuneus,R,cortex,10048.0
014,70,R.rostralanteriorcingulate,R,cortex,2072.0
014,71,R.rostralmiddlefrontal,R,cortex,11296.0
014,72,R.superiorfrontal,R,cortex,26976.0
014,73,R.superiorparietal,R,cortex,13440.0
014,74,R.superiortemporal,R,cortex,18784.0
014,75,R.supramarginal,R,cortex,9976.0
014,76,R.transversetemporal,R,cortex,920.0
014,77,R.insula,R,cortex,5176.0
014,78,R.Cerebellum-Cortex,R,cerebellum,44352.0
