subject,roi_name,region_type,L_index,R_index,L_volume_mm3,R_volume_mm3,side_ai,log_ai
028,Accumbens-area,subcortical,39,46,240.0,432.0,-0.2857142857142857,-0.587786664902119
028,Amygdala,subcortical,38,45,1352.0,1528.0,-0.06111111111111111,-0.12237471312355641
028,Caudate,subcortical,34,41,3152.0,3016.0,0.02204928664072633,0.04410572184992309
028,Cerebellum-Cortex,cerebellum,32,78,43184.0,43624.0,-0.005068657266611373,-0.010137401348111592
028,Hippocampus,subcortical,37,44,3184.0,3432.0,-0.037484885126964934,-0.07500491364357927
028,Pallidum,subcortical,36,43,1520.0,1560.0,-0.012987012987012988,-0.025975486403260677
028,Putamen,subcortical,35,42,3208.0,3472.0,-0.03952095808383234,-0.07908310679383562
028,Thalamus-Proper,subcortical,33,40,5560.0,5584.0,-0.0021536252692031586,-0.004307257197580332
028,caudalanteriorcingulate,cortex,1,47,2568.0,1736.0,0.19330855018587362,0.3915437695895563
028,caudalmiddlefrontal,cortex,2,48,5112.0,4712.0,0.04071661237785016,0.08147827072594802
028,cuneus,cortex,3,49,3424.0,3392.0,0.004694835680751174,0.009389740349839137
028,entorhinal,cortex,4,50,1520.0,1504.0,0.005291005291005291,0.010582109330537008
028,fusiform,cortex,5,51,7120.0,6312.0,0.06015485407980941,0.12045514188031123
028,inferiorparietal,cortex,6,52,9520.0,10176.0,-0.03330625507717303,-0.06663715779449243
028,inferiortemporal,cortex,7,53,10808.0,10504.0,0.014264264264264264,0.02853046365740273
028,insula,cortex,31,77,3928.0,4128.0,-0.024826216484607744,-0.04966263768704213
028,isthmuscingulate,cortex,8,54,1792.0,1720.0,0.02050113895216401,0.04100802372737704
028,lateraloccipital,cortex,9,55,8480.0,8552.0,-0.004227336777829967,-0.008454723918932417
028,lateralorbitofrontal,cortex,10,56,6432.0,6936.0,-0.03770197486535009,-0.07543970760157548
028,lingual,cortex,11,57,4280.0,5240.0,-0.10084033613445378,-0.20236848873924534
028,medialorbitofrontal,cortex,12,58,3816.0,3648.0,0.022508038585209004,0.04502368137395511
028,middletemporal,cortex,13,59,10560.0,11976.0,-0.06283280085197018,-0.12583136883921184
028,paracentral,cortex,15,61,3600.0,3608.0,-0.0011098779134295228,-0.002219756738312888
028,parahippocampal,cortex,14,60,1848.0,1736.0,0.03125,0.06252035698133393
028,parsopercularis,cortex,16,62,3112.0,3160.0,-0.007653061224489796,-0.015306421282675545
028,parsorbitalis,cortex,17,63,1888.0,1656.0,0.0654627539503386,0.13111301176024096
028,parstriangularis,cortex,18,64,2896.0,2544.0,0.06470588235294118,0.1295928290455942
028,pericalcarine,cortex,19,65,1144.0,1304.0,-0.06535947712418301,-0.130905570546855
028,postcentral,cortex,20,66,8488.0,8480.0,0.0004714757190004715,0.0009429515078703628
028,posteriorcingulate,cortex,21,67,2464.0,2448.0,0.003257328990228013,0.006514681021193672
028,precentral,cortex,22,68,9416.0,10376.0,-0.04850444624090541,-0.09708507705616722
028,precuneus,cortex,23,69,6328.0,7752.0,-0.10113636363636364,-0.2029666441231124
028,rostralanteriorcingulate,cortex,24,70,3248.0,1824.0,0.2807570977917981,0.5770075306472918
028,rostralmiddlefrontal,cortex,25,71,9096.0,8888.0,0.011565836298932384,0.023132704110905965
028,superiorfrontal,cortex,26,72,18472.0,20288.0,-0.04685242518059855,-0.09377350620262119
028,superiorparietal,cortex,27,73,7584.0,7736.0,-0.009921671018276762,-0.01984399319827255
028,superiortemporal,cortex,28,74,13736.0,13864.0,-0.00463768115942029,-0.009275428818130519
028,supramarginal,cortex,29,75,7368.0,7040.0,0.022765130483064965,0.04553812878305472
028,transversetemporal,cortex,30,76,688.0,472.0,0.18620689655172415,0.3768098523477882
