subject,fs_default_index,name,side,region_type,volume_mm3
031,1,L.caudalanteriorcingulate,L,cortex,1936.0
031,2,L.caudalmiddlefrontal,L,cortex,4320.0
031,3,L.cuneus,L,cortex,3056.0
031,4,L.entorhinal,L,cortex,1736.0
031,5,L.fusiform,L,cortex,6408.0
031,6,L.inferiorparietal,L,cortex,9752.0
031,7,L.inferiortemporal,L,cortex,10088.0
031,8,L.isthmuscingulate,L,cortex,2328.0
031,9,L.lateraloccipital,L,cortex,10536.0
031,10,L.lateralorbitofrontal,L,cortex,6288.0
031,11,L.lingual,L,cortex,5904.0
031,12,L.medialorbitofrontal,L,cortex,3792.0
031,13,L.middletemporal,L,cortex,11392.0
031,14,L.parahippocampal,L,cortex,1680.0
031,15,L.paracentral,L,cortex,2664.0
031,16,L.parsopercularis,L,cortex,2088.0
031,17,L.parsorbitalis,L,cortex,1624.0
031,18,L.parstriangularis,L,cortex,3792.0
031,19,L.pericalcarine,L,cortex,2192.0
031,20,L.postcentral,L,cortex,6456.0
031,21,L.posteriorcingulate,L,cortex,2200.0
031,22,L.precentral,L,cortex,7840.0
031,23,L.precuneus,L,cortex,8208.0
031,24,L.rostralanteriorcingulate,L,cortex,2888.0
031,25,L.rostralmiddlefrontal,L,cortex,10040.0
031,26,L.superiorfrontal,L,cortex,21776.0
031,27,L.superiorparietal,L,cortex,8384.0
031,28,L.superiortemporal,L,cortex,12800.0
031,29,L.supramarginal,L,cortex,6104.0
031,30,L.transversetemporal,L,cortex,560.0
031,31,L.insula,L,cortex,4712.0
031,32,L.Cerebellum-Cortex,L,cerebellum,52512.0
031,33,L.Thalamus-Proper,L,subcortical,6816.0
031,34,L.Caudate,L,subcortical,3200.0
031,35,L.Putamen,L,subcortical,4312.0
031,36,L.Pallidum,L,subcortical,1976.0
031,37,L.Hippocampus,L,subcortical,3944.0
031,38,L.Amygdala,L,subcortical,1584.0
031,39,L.Accumbens-area,L,subcortical,376.0
031,40,R.Thalamus-Proper,R,subcortical,6640.0
031,41,R.Caudate,R,subcortical,3280.0
031,42,R.Putamen,R,subcortical,4328.0
031,43,R.Pallidum,R,subcortical,2040.0
031,44,R.Hippocampus,R,subcortical,3936.0
031,45,R.Amygdala,R,subcortical,1712.0
031,46,R.Accumbens-area,R,subcortical,512.0
031,47,R.caudalanteriorcingulate,R,cortex,2032.0
031,48,R.caudalmiddlefrontal,R,cortex,4032.0
031,49,R.cuneus,R,cortex,3352.0
031,50,R.entorhinal,R,cortex,1696.0
031,51,R.fusiform,R,cortex,7240.0
031,52,R.inferiorparietal,R,cortex,12088.0
031,53,R.inferiortemporal,R,cortex,10616.0
031,54,R.isthmuscingulate,R,cortex,1832.0
031,55,R.lateraloccipital,R,cortex,9816.0
031,56,R.lateralorbitofrontal,R,cortex,6360.0
031,57,R.lingual,R,cortex,7136.0
031,58,R.medialorbitofrontal,R,cortex,3632.0
031,59,R.middletemporal,R,cortex,12808.0
031,60,R.parahippocampal,R,cortex,1704.0
031,61,R.paracentral,R,cortex,2408.0
031,62,R.parsopercularis,R,cortex,3016.0
031,63,R.parsorbitalis,R,cortex,1752.0
031,64,R.parstriangularis,R,cortex,3064.0
031,65,R.pericalcarine,R,cortex,2152.0
031,66,R.postcentral,R,cortex,5584.0
031,67,R.posteriorcingulate,R,cortex,2440.0
031,68,R.precentral,R,cortex,7280.0
031,69,R.precuneus,R,cortex,8080.0
031,70,R.rostralanteriorcingulate,R,cortex,2288.0
031,71,R.rostralmiddlefrontal,R,cortex,9712.0
031,72,R.superiorfrontal,R,cortex,22072.0
031,73,R.superiorparietal,R,cortex,9024.0
031,74,R.superiortemporal,R,cortex,10568.0
031,75,R.supramarginal,R,cortex,6096.0
031,76,R.transversetemporal,R,cortex,432.0
031,77,R.insula,R,cortex,4872.0
031,78,R.Cerebellum-Cortex,R,cerebellum,56608.0
