subject,fs_default_index,name,side,region_type,volume_mm3
012,1,L.caudalanteriorcingulate,L,cortex,2936.0
012,2,L.caudalmiddlefrontal,L,cortex,5544.0
012,3,L.cuneus,L,cortex,4208.0
012,4,L.entorhinal,L,cortex,1888.0
012,5,L.fusiform,L,cortex,8464.0
012,6,L.inferiorparietal,L,cortex,12240.0
012,7,L.inferiortemporal,L,cortex,11656.0
012,8,L.isthmuscingulate,L,cortex,1696.0
012,9,L.lateraloccipital,L,cortex,10192.0
012,10,L.lateralorbitofrontal,L,cortex,5784.0
012,11,L.lingual,L,cortex,7064.0
012,12,L.medialorbitofrontal,L,cortex,4472.0
012,13,L.middletemporal,L,cortex,12280.0
012,14,L.parahippocampal,L,cortex,2176.0
012,15,L.paracentral,L,cortex,3032.0
012,16,L.parsopercularis,L,cortex,3384.0
012,17,L.parsorbitalis,L,cortex,1808.0
012,18,L.parstriangularis,L,cortex,3648.0
012,19,L.pericalcarine,L,cortex,1408.0
012,20,L.postcentral,L,cortex,7440.0
012,21,L.posteriorcingulate,L,cortex,2944.0
012,22,L.precentral,L,cortex,8912.0
012,23,L.precuneus,L,cortex,5736.0
012,24,L.rostralanteriorcingulate,L,cortex,2816.0
012,25,L.rostralmiddlefrontal,L,cortex,10408.0
012,26,L.superiorfrontal,L,cortex,20016.0
012,27,L.superiorparietal,L,cortex,3064.0
012,28,L.superiortemporal,L,cortex,15792.0
012,29,L.supramarginal,L,cortex,6928.0
012,30,L.transversetemporal,L,cortex,768.0
012,31,L.insula,L,cortex,5448.0
012,32,L.Cerebellum-Cortex,L,cerebellum,53448.0
012,33,L.Thalamus-Proper,L,subcortical,6696.0
012,34,L.Caudate,L,subcortical,3008.0
012,35,L.Putamen,L,subcortical,4816.0
012,36,L.Pallidum,L,subcortical,1912.0
012,37,L.Hippocampus,L,subcortical,4128.0
012,38,L.Amygdala,L,subcortical,1688.0
012,39,L.Accumbens-area,L,subcortical,504.0
012,40,R.Thalamus-Proper,R,subcortical,6488.0
012,41,R.Caudate,R,subcortical,3192.0
012,42,R.Putamen,R,subcortical,4600.0
012,43,R.Pallidum,R,subcortical,1960.0
012,44,R.Hippocampus,R,subcortical,4072.0
012,45,R.Amygdala,R,subcortical,1856.0
012,46,R.Accumbens-area,R,subcortical,504.0
012,47,R.caudalanteriorcingulate,R,cortex,2280.0
012,48,R.caudalmiddlefrontal,R,cortex,6112.0
012,49,R.cuneus,R,cortex,3408.0
012,50,R.entorhinal,R,cortex,1504.0
012,51,R.fusiform,R,cortex,7912.0
012,52,R.inferiorparietal,R,cortex,5448.0
012,53,R.inferiortemporal,R,cortex,9288.0
012,54,R.isthmuscingulate,R,cortex,1872.0
012,55,R.lateraloccipital,R,cortex,8920.0
012,56,R.lateralorbitofrontal,R,cortex,6760.0
012,57,R.lingual,R,cortex,7112.0
012,58,R.medialorbitofrontal,R,cortex,3752.0
012,59,R.middletemporal,R,cortex,10208.0
012,60,R.parahippocampal,R,cortex,2488.0
012,61,R.paracentral,R,cortex,3256.0
012,62,R.parsopercularis,R,cortex,4824.0
012,63,R.parsorbitalis,R,cortex,1680.0
012,64,R.parstriangularis,R,cortex,4352.0
012,65,R.pericalcarine,R,cortex,1064.0
012,66,R.postcentral,R,cortex,6504.0
012,67,R.posteriorcingulate,R,cortex,2184.0
012,68,R.precentral,R,cortex,9024.0
012,69,R.precuneus,R,cortex,7960.0
012,70,R.rostralanteriorcingulate,R,cortex,2176.0
012,71,R.rostralmiddlefrontal,R,cortex,8360.0
012,72,R.superiorfrontal,R,cortex,20528.0
012,73,R.superiorparietal,R,cortex,6552.0
012,74,R.superiortemporal,R,cortex,11744.0
012,75,R.supramarginal,R,cortex,5392.0
012,76,R.transversetemporal,R,cortex,632.0
012,77,R.insula,R,cortex,5424.0
012,78,R.Cerebellum-Cortex,R,cerebellum,53512.0
