subject,fs_default_index,name,side,region_type,volume_mm3
068,1,L.caudalanteriorcingulate,L,cortex,3176.0
068,2,L.caudalmiddlefrontal,L,cortex,5880.0
068,3,L.cuneus,L,cortex,6968.0
068,4,L.entorhinal,L,cortex,2376.0
068,5,L.fusiform,L,cortex,10152.0
068,6,L.inferiorparietal,L,cortex,13640.0
068,7,L.inferiortemporal,L,cortex,15248.0
068,8,L.isthmuscingulate,L,cortex,3520.0
068,9,L.lateraloccipital,L,cortex,13832.0
068,10,L.lateralorbitofrontal,L,cortex,9208.0
068,11,L.lingual,L,cortex,8024.0
068,12,L.medialorbitofrontal,L,cortex,5720.0
068,13,L.middletemporal,L,cortex,15528.0
068,14,L.parahippocampal,L,cortex,2992.0
068,15,L.paracentral,L,cortex,3952.0
068,16,L.parsopercularis,L,cortex,3368.0
068,17,L.parsorbitalis,L,cortex,2280.0
068,18,L.parstriangularis,L,cortex,4224.0
068,19,L.pericalcarine,L,cortex,2776.0
068,20,L.postcentral,L,cortex,11408.0
068,21,L.posteriorcingulate,L,cortex,3160.0
068,22,L.precentral,L,cortex,13784.0
068,23,L.precuneus,L,cortex,12176.0
068,24,L.rostralanteriorcingulate,L,cortex,3832.0
068,25,L.rostralmiddlefrontal,L,cortex,11424.0
068,26,L.superiorfrontal,L,cortex,24592.0
068,27,L.superiorparietal,L,cortex,13872.0
068,28,L.superiortemporal,L,cortex,20280.0
068,29,L.supramarginal,L,cortex,10960.0
068,30,L.transversetemporal,L,cortex,1512.0
068,31,L.insula,L,cortex,6296.0
068,32,L.Cerebellum-Cortex,L,cerebellum,53456.0
068,33,L.Thalamus-Proper,L,subcortical,9368.0
068,34,L.Caudate,L,subcortical,3392.0
068,35,L.Putamen,L,subcortical,5312.0
068,36,L.Pallidum,L,subcortical,2440.0
068,37,L.Hippocampus,L,subcortical,5104.0
068,38,L.Amygdala,L,subcortical,1936.0
068,39,L.Accumbens-area,L,subcortical,584.0
068,40,R.Thalamus-Proper,R,subcortical,9160.0
068,41,R.Caudate,R,subcortical,3496.0
068,42,R.Putamen,R,subcortical,5536.0
068,43,R.Pallidum,R,subcortical,2432.0
068,44,R.Hippocampus,R,subcortical,5216.0
068,45,R.Amygdala,R,subcortical,2272.0
068,46,R.Accumbens-area,R,subcortical,728.0
068,47,R.caudalanteriorcingulate,R,cortex,2432.0
068,48,R.caudalmiddlefrontal,R,cortex,5288.0
068,49,R.cuneus,R,cortex,5816.0
068,50,R.entorhinal,R,cortex,2160.0
068,51,R.fusiform,R,cortex,8344.0
068,52,R.inferiorparietal,R,cortex,14680.0
068,53,R.inferiortemporal,R,cortex,14752.0
068,54,R.isthmuscingulate,R,cortex,2984.0
068,55,R.lateraloccipital,R,cortex,14864.0
068,56,R.lateralorbitofrontal,R,cortex,9352.0
068,57,R.lingual,R,cortex,9816.0
068,58,R.medialorbitofrontal,R,cortex,5600.0
068,59,R.middletemporal,R,cortex,18200.0
068,60,R.parahippocampal,R,cortex,2480.0
068,61,R.paracentral,R,cortex,4088.0
068,62,R.parsopercularis,R,cortex,4848.0
068,63,R.parsorbitalis,R,cortex,2776.0
068,64,R.parstriangularis,R,cortex,5112.0
068,65,R.pericalcarine,R,cortex,3368.0
068,66,R.postcentral,R,cortex,10736.0
068,67,R.posteriorcingulate,R,cortex,3944.0
068,68,R.precentral,R,cortex,12776.0
068,69,R.precuneus,R,cortex,12096.0
068,70,R.rostralanteriorcingulate,R,cortex,3016.0
068,71,R.rostralmiddlefrontal,R,cortex,11912.0
068,72,R.superiorfrontal,R,cortex,25216.0
068,73,R.superiorparietal,R,cortex,13016.0
068,74,R.superiortemporal,R,cortex,17832.0
068,75,R.supramarginal,R,cortex,10888.0
068,76,R.transversetemporal,R,cortex,888.0
068,77,R.insula,R,cortex,6784.0
068,78,R.Cerebellum-Cortex,R,cerebellum,55520.0
