subject,fs_default_index,name,side,region_type,volume_mm3
019,1,L.caudalanteriorcingulate,L,cortex,2864.0
019,2,L.caudalmiddlefrontal,L,cortex,5344.0
019,3,L.cuneus,L,cortex,4208.0
019,4,L.entorhinal,L,cortex,1528.0
019,5,L.fusiform,L,cortex,7128.0
019,6,L.inferiorparietal,L,cortex,10488.0
019,7,L.inferiortemporal,L,cortex,9112.0
019,8,L.isthmuscingulate,L,cortex,2544.0
019,9,L.lateraloccipital,L,cortex,11056.0
019,10,L.lateralorbitofrontal,L,cortex,7112.0
019,11,L.lingual,L,cortex,6448.0
019,12,L.medialorbitofrontal,L,cortex,4488.0
019,13,L.middletemporal,L,cortex,10384.0
019,14,L.parahippocampal,L,cortex,1792.0
019,15,L.paracentral,L,cortex,3640.0
019,16,L.parsopercularis,L,cortex,3984.0
019,17,L.parsorbitalis,L,cortex,1824.0
019,18,L.parstriangularis,L,cortex,3808.0
019,19,L.pericalcarine,L,cortex,1424.0
019,20,L.postcentral,L,cortex,11728.0
019,21,L.posteriorcingulate,L,cortex,3368.0
019,22,L.precentral,L,cortex,12544.0
019,23,L.precuneus,L,cortex,9368.0
019,24,L.rostralanteriorcingulate,L,cortex,3144.0
019,25,L.rostralmiddlefrontal,L,cortex,11192.0
019,26,L.superiorfrontal,L,cortex,24880.0
019,27,L.superiorparietal,L,cortex,10336.0
019,28,L.superiortemporal,L,cortex,15328.0
019,29,L.supramarginal,L,cortex,8840.0
019,30,L.transversetemporal,L,cortex,1480.0
019,31,L.insula,L,cortex,5488.0
019,32,L.Cerebellum-Cortex,L,cerebellum,52968.0
019,33,L.Thalamus-Proper,L,subcortical,8272.0
019,34,L.Caudate,L,subcortical,3544.0
019,35,L.Putamen,L,subcortical,4728.0
019,36,L.Pallidum,L,subcortical,2056.0
019,37,L.Hippocampus,L,subcortical,4448.0
019,38,L.Amygdala,L,subcortical,1592.0
019,39,L.Accumbens-area,L,subcortical,640.0
019,40,R.Thalamus-Proper,R,subcortical,7944.0
019,41,R.Caudate,R,subcortical,3848.0
019,42,R.Putamen,R,subcortical,5056.0
019,43,R.Pallidum,R,subcortical,2080.0
019,44,R.Hippocampus,R,subcortical,4560.0
019,45,R.Amygdala,R,subcortical,1728.0
019,46,R.Accumbens-area,R,subcortical,536.0
019,47,R.caudalanteriorcingulate,R,cortex,1792.0
019,48,R.caudalmiddlefrontal,R,cortex,5144.0
019,49,R.cuneus,R,cortex,3880.0
019,50,R.entorhinal,R,cortex,1376.0
019,51,R.fusiform,R,cortex,6872.0
019,52,R.inferiorparietal,R,cortex,12424.0
019,53,R.inferiortemporal,R,cortex,9016.0
019,54,R.isthmuscingulate,R,cortex,2496.0
019,55,R.lateraloccipital,R,cortex,13496.0
019,56,R.lateralorbitofrontal,R,cortex,7608.0
019,57,R.lingual,R,cortex,7624.0
019,58,R.medialorbitofrontal,R,cortex,4384.0
019,59,R.middletemporal,R,cortex,11784.0
019,60,R.parahippocampal,R,cortex,1840.0
019,61,R.paracentral,R,cortex,4032.0
019,62,R.parsopercularis,R,cortex,5192.0
019,63,R.parsorbitalis,R,cortex,1888.0
019,64,R.parstriangularis,R,cortex,4960.0
019,65,R.pericalcarine,R,cortex,1424.0
019,66,R.postcentral,R,cortex,9624.0
019,67,R.posteriorcingulate,R,cortex,3104.0
019,68,R.precentral,R,cortex,12160.0
019,69,R.precuneus,R,cortex,9880.0
019,70,R.rostralanteriorcingulate,R,cortex,2816.0
019,71,R.rostralmiddlefrontal,R,cortex,10216.0
019,72,R.superiorfrontal,R,cortex,26952.0
019,73,R.superiorparietal,R,cortex,11296.0
019,74,R.superiortemporal,R,cortex,14360.0
019,75,R.supramarginal,R,cortex,7984.0
019,76,R.transversetemporal,R,cortex,1048.0
019,77,R.insula,R,cortex,5976.0
019,78,R.Cerebellum-Cortex,R,cerebellum,53656.0
