subject,fs_default_index,name,side,region_type,volume_mm3
013,1,L.caudalanteriorcingulate,L,cortex,3752.0
013,2,L.caudalmiddlefrontal,L,cortex,7256.0
013,3,L.cuneus,L,cortex,4456.0
013,4,L.entorhinal,L,cortex,1920.0
013,5,L.fusiform,L,cortex,7928.0
013,6,L.inferiorparietal,L,cortex,12672.0
013,7,L.inferiortemporal,L,cortex,10952.0
013,8,L.isthmuscingulate,L,cortex,2584.0
013,9,L.lateraloccipital,L,cortex,12560.0
013,10,L.lateralorbitofrontal,L,cortex,8584.0
013,11,L.lingual,L,cortex,7032.0
013,12,L.medialorbitofrontal,L,cortex,5472.0
013,13,L.middletemporal,L,cortex,13288.0
013,14,L.parahippocampal,L,cortex,2328.0
013,15,L.paracentral,L,cortex,4704.0
013,16,L.parsopercularis,L,cortex,4080.0
013,17,L.parsorbitalis,L,cortex,2936.0
013,18,L.parstriangularis,L,cortex,3872.0
013,19,L.pericalcarine,L,cortex,1752.0
013,20,L.postcentral,L,cortex,11728.0
013,21,L.posteriorcingulate,L,cortex,3680.0
013,22,L.precentral,L,cortex,14160.0
013,23,L.precuneus,L,cortex,10856.0
013,24,L.rostralanteriorcingulate,L,cortex,4512.0
013,25,L.rostralmiddlefrontal,L,cortex,12968.0
013,26,L.superiorfrontal,L,cortex,25504.0
013,27,L.superiorparietal,L,cortex,10336.0
013,28,L.superiortemporal,L,cortex,16472.0
013,29,L.supramarginal,L,cortex,10152.0
013,30,L.transversetemporal,L,cortex,1176.0
013,31,L.insula,L,cortex,5856.0
013,32,L.Cerebellum-Cortex,L,cerebellum,46608.0
013,33,L.Thalamus-Proper,L,subcortical,7768.0
013,34,L.Caudate,L,subcortical,3256.0
013,35,L.Putamen,L,subcortical,4664.0
013,36,L.Pallidum,L,subcortical,1856.0
013,37,L.Hippocampus,L,subcortical,4256.0
013,38,L.Amygdala,L,subcortical,1712.0
013,39,L.Accumbens-area,L,subcortical,576.0
013,40,R.Thalamus-Proper,R,subcortical,7312.0
013,41,R.Caudate,R,subcortical,3360.0
013,42,R.Putamen,R,subcortical,4568.0
013,43,R.Pallidum,R,subcortical,1832.0
013,44,R.Hippocampus,R,subcortical,4296.0
013,45,R.Amygdala,R,subcortical,1736.0
013,46,R.Accumbens-area,R,subcortical,544.0
013,47,R.caudalanteriorcingulate,R,cortex,3000.0
013,48,R.caudalmiddlefrontal,R,cortex,5680.0
013,49,R.cuneus,R,cortex,5136.0
013,50,R.entorhinal,R,cortex,1536.0
013,51,R.fusiform,R,cortex,9464.0
013,52,R.inferiorparietal,R,cortex,13736.0
013,53,R.inferiortemporal,R,cortex,10040.0
013,54,R.isthmuscingulate,R,cortex,2648.0
013,55,R.lateraloccipital,R,cortex,12968.0
013,56,R.lateralorbitofrontal,R,cortex,8360.0
013,57,R.lingual,R,cortex,6192.0
013,58,R.medialorbitofrontal,R,cortex,4624.0
013,59,R.middletemporal,R,cortex,14440.0
013,60,R.parahippocampal,R,cortex,2304.0
013,61,R.paracentral,R,cortex,5120.0
013,62,R.parsopercularis,R,cortex,5864.0
013,63,R.parsorbitalis,R,cortex,3072.0
013,64,R.parstriangularis,R,cortex,4280.0
013,65,R.pericalcarine,R,cortex,1912.0
013,66,R.postcentral,R,cortex,11448.0
013,67,R.posteriorcingulate,R,cortex,3216.0
013,68,R.precentral,R,cortex,13256.0
013,69,R.precuneus,R,cortex,11056.0
013,70,R.rostralanteriorcingulate,R,cortex,2616.0
013,71,R.rostralmiddlefrontal,R,cortex,13432.0
013,72,R.superiorfrontal,R,cortex,30984.0
013,73,R.superiorparietal,R,cortex,10408.0
013,74,R.superiortemporal,R,cortex,15848.0
013,75,R.supramarginal,R,cortex,9104.0
013,76,R.transversetemporal,R,cortex,712.0
013,77,R.insula,R,cortex,5968.0
013,78,R.Cerebellum-Cortex,R,cerebellum,45496.0
