subject,fs_default_index,name,side,region_type,volume_mm3
060,1,L.caudalanteriorcingulate,L,cortex,3816.0
060,2,L.caudalmiddlefrontal,L,cortex,7776.0
060,3,L.cuneus,L,cortex,4680.0
060,4,L.entorhinal,L,cortex,2304.0
060,5,L.fusiform,L,cortex,10040.0
060,6,L.inferiorparietal,L,cortex,16216.0
060,7,L.inferiortemporal,L,cortex,12128.0
060,8,L.isthmuscingulate,L,cortex,2120.0
060,9,L.lateraloccipital,L,cortex,12704.0
060,10,L.lateralorbitofrontal,L,cortex,10256.0
060,11,L.lingual,L,cortex,7344.0
060,12,L.medialorbitofrontal,L,cortex,5920.0
060,13,L.middletemporal,L,cortex,17680.0
060,14,L.parahippocampal,L,cortex,3288.0
060,15,L.paracentral,L,cortex,6312.0
060,16,L.parsopercularis,L,cortex,5024.0
060,17,L.parsorbitalis,L,cortex,2928.0
060,18,L.parstriangularis,L,cortex,6256.0
060,19,L.pericalcarine,L,cortex,2440.0
060,20,L.postcentral,L,cortex,14936.0
060,21,L.posteriorcingulate,L,cortex,4224.0
060,22,L.precentral,L,cortex,15720.0
060,23,L.precuneus,L,cortex,11872.0
060,24,L.rostralanteriorcingulate,L,cortex,4848.0
060,25,L.rostralmiddlefrontal,L,cortex,13304.0
060,26,L.superiorfrontal,L,cortex,35568.0
060,27,L.superiorparietal,L,cortex,10432.0
060,28,L.superiortemporal,L,cortex,19768.0
060,29,L.supramarginal,L,cortex,15800.0
060,30,L.transversetemporal,L,cortex,1464.0
060,31,L.insula,L,cortex,7856.0
060,32,L.Cerebellum-Cortex,L,cerebellum,73344.0
060,33,L.Thalamus-Proper,L,subcortical,9864.0
060,34,L.Caudate,L,subcortical,3992.0
060,35,L.Putamen,L,subcortical,6216.0
060,36,L.Pallidum,L,subcortical,2688.0
060,37,L.Hippocampus,L,subcortical,5184.0
060,38,L.Amygdala,L,subcortical,1792.0
060,39,L.Accumbens-area,L,subcortical,848.0
060,40,R.Thalamus-Proper,R,subcortical,9088.0
060,41,R.Caudate,R,subcortical,4472.0
060,42,R.Putamen,R,subcortical,6440.0
060,43,R.Pallidum,R,subcortical,2576.0
060,44,R.Hippocampus,R,subcortical,4696.0
060,45,R.Amygdala,R,subcortical,2016.0
060,46,R.Accumbens-area,R,subcortical,744.0
060,47,R.caudalanteriorcingulate,R,cortex,2592.0
060,48,R.caudalmiddlefrontal,R,cortex,6648.0
060,49,R.cuneus,R,cortex,4448.0
060,50,R.entorhinal,R,cortex,2088.0
060,51,R.fusiform,R,cortex,9880.0
060,52,R.inferiorparietal,R,cortex,15432.0
060,53,R.inferiortemporal,R,cortex,11800.0
060,54,R.isthmuscingulate,R,cortex,1968.0
060,55,R.lateraloccipital,R,cortex,14400.0
060,56,R.lateralorbitofrontal,R,cortex,10352.0
060,57,R.lingual,R,cortex,7944.0
060,58,R.medialorbitofrontal,R,cortex,5160.0
060,59,R.middletemporal,R,cortex,15832.0
060,60,R.parahippocampal,R,cortex,2504.0
060,61,R.paracentral,R,cortex,6184.0
060,62,R.parsopercularis,R,cortex,7816.0
060,63,R.parsorbitalis,R,cortex,3208.0
060,64,R.parstriangularis,R,cortex,4232.0
060,65,R.pericalcarine,R,cortex,2896.0
060,66,R.postcentral,R,cortex,14136.0
060,67,R.posteriorcingulate,R,cortex,4824.0
060,68,R.precentral,R,cortex,15968.0
060,69,R.precuneus,R,cortex,10664.0
060,70,R.rostralanteriorcingulate,R,cortex,2952.0
060,71,R.rostralmiddlefrontal,R,cortex,17224.0
060,72,R.superiorfrontal,R,cortex,40080.0
060,73,R.superiorparietal,R,cortex,9712.0
060,74,R.superiortemporal,R,cortex,18544.0
060,75,R.supramarginal,R,cortex,13208.0
060,76,R.transversetemporal,R,cortex,1200.0
060,77,R.insula,R,cortex,8120.0
060,78,R.Cerebellum-Cortex,R,cerebellum,71200.0
