subject,fs_default_index,name,side,region_type,volume_mm3
010,1,L.caudalanteriorcingulate,L,cortex,2856.0
010,2,L.caudalmiddlefrontal,L,cortex,6920.0
010,3,L.cuneus,L,cortex,3864.0
010,4,L.entorhinal,L,cortex,1520.0
010,5,L.fusiform,L,cortex,8432.0
010,6,L.inferiorparietal,L,cortex,11928.0
010,7,L.inferiortemporal,L,cortex,10264.0
010,8,L.isthmuscingulate,L,cortex,2712.0
010,9,L.lateraloccipital,L,cortex,9808.0
010,10,L.lateralorbitofrontal,L,cortex,7792.0
010,11,L.lingual,L,cortex,7144.0
010,12,L.medialorbitofrontal,L,cortex,4728.0
010,13,L.middletemporal,L,cortex,13024.0
010,14,L.parahippocampal,L,cortex,1688.0
010,15,L.paracentral,L,cortex,3472.0
010,16,L.parsopercularis,L,cortex,3880.0
010,17,L.parsorbitalis,L,cortex,1592.0
010,18,L.parstriangularis,L,cortex,4224.0
010,19,L.pericalcarine,L,cortex,2480.0
010,20,L.postcentral,L,cortex,9496.0
010,21,L.posteriorcingulate,L,cortex,3360.0
010,22,L.precentral,L,cortex,9832.0
010,23,L.precuneus,L,cortex,8192.0
010,24,L.rostralanteriorcingulate,L,cortex,3176.0
010,25,L.rostralmiddlefrontal,L,cortex,10136.0
010,26,L.superiorfrontal,L,cortex,21720.0
010,27,L.superiorparietal,L,cortex,9672.0
010,28,L.superiortemporal,L,cortex,14272.0
010,29,L.supramarginal,L,cortex,9144.0
010,30,L.transversetemporal,L,cortex,712.0
010,31,L.insula,L,cortex,5600.0
010,32,L.Cerebellum-Cortex,L,cerebellum,50096.0
010,33,L.Thalamus-Proper,L,subcortical,7016.0
010,34,L.Caudate,L,subcortical,3272.0
010,35,L.Putamen,L,subcortical,4848.0
010,36,L.Pallidum,L,subcortical,2128.0
010,37,L.Hippocampus,L,subcortical,3856.0
010,38,L.Amygdala,L,subcortical,1624.0
010,39,L.Accumbens-area,L,subcortical,520.0
010,40,R.Thalamus-Proper,R,subcortical,6872.0
010,41,R.Caudate,R,subcortical,3448.0
010,42,R.Putamen,R,subcortical,4752.0
010,43,R.Pallidum,R,subcortical,2144.0
010,44,R.Hippocampus,R,subcortical,3896.0
010,45,R.Amygdala,R,subcortical,1704.0
010,46,R.Accumbens-area,R,subcortical,472.0
010,47,R.caudalanteriorcingulate,R,cortex,1712.0
010,48,R.caudalmiddlefrontal,R,cortex,5800.0
010,49,R.cuneus,R,cortex,3824.0
010,50,R.entorhinal,R,cortex,1792.0
010,51,R.fusiform,R,cortex,7448.0
010,52,R.inferiorparietal,R,cortex,12264.0
010,53,R.inferiortemporal,R,cortex,9920.0
010,54,R.isthmuscingulate,R,cortex,2416.0
010,55,R.lateraloccipital,R,cortex,10744.0
010,56,R.lateralorbitofrontal,R,cortex,7144.0
010,57,R.lingual,R,cortex,6904.0
010,58,R.medialorbitofrontal,R,cortex,4344.0
010,59,R.middletemporal,R,cortex,13416.0
010,60,R.parahippocampal,R,cortex,1464.0
010,61,R.paracentral,R,cortex,3304.0
010,62,R.parsopercularis,R,cortex,3944.0
010,63,R.parsorbitalis,R,cortex,1512.0
010,64,R.parstriangularis,R,cortex,4312.0
010,65,R.pericalcarine,R,cortex,2728.0
010,66,R.postcentral,R,cortex,8656.0
010,67,R.posteriorcingulate,R,cortex,3296.0
010,68,R.precentral,R,cortex,10032.0
010,69,R.precuneus,R,cortex,9168.0
010,70,R.rostralanteriorcingulate,R,cortex,1624.0
010,71,R.rostralmiddlefrontal,R,cortex,10264.0
010,72,R.superiorfrontal,R,cortex,25104.0
010,73,R.superiorparietal,R,cortex,9880.0
010,74,R.superiortemporal,R,cortex,14792.0
010,75,R.supramarginal,R,cortex,9104.0
010,76,R.transversetemporal,R,cortex,664.0
010,77,R.insula,R,cortex,5800.0
010,78,R.Cerebellum-Cortex,R,cerebellum,50280.0
