subject,roi_name,region_type,L_index,R_index,L_volume_mm3,R_volume_mm3,side_ai,log_ai
063,Accumbens-area,subcortical,39,46,488.0,472.0,0.016666666666666666,0.03333642026759171
063,Amygdala,subcortical,38,45,1240.0,1536.0,-0.10662824207492795,-0.21407025510853497
063,Caudate,subcortical,34,41,3592.0,3632.0,-0.005537098560354375,-0.011074310299093665
063,Cerebellum-Cortex,cerebellum,32,78,52040.0,53048.0,-0.009591961023142508,-0.019184510422262
063,Hippocampus,subcortical,37,44,4128.0,4264.0,-0.016205910390848427,-0.03241465868428182
063,Pallidum,subcortical,36,43,2376.0,2280.0,0.020618556701030927,0.041242958534049
063,Putamen,subcortical,35,42,5312.0,5240.0,0.006823351023502654,0.01364691384118189
063,Thalamus-Proper,subcortical,33,40,9264.0,8248.0,0.058017359524897213,0.11616517411598068
063,caudalanteriorcingulate,cortex,1,47,2816.0,2696.0,0.02177068214804064,0.04354824524573546
063,caudalmiddlefrontal,cortex,2,48,7944.0,7056.0,0.0592,0.11853860803838132
063,cuneus,cortex,3,49,5240.0,4320.0,0.09623430962343096,0.1930660960769319
063,entorhinal,cortex,4,50,1256.0,1536.0,-0.10028653295128939,-0.20124956667947344
063,fusiform,cortex,5,51,5984.0,7320.0,-0.10042092603728202,-0.2015210873010441
063,inferiorparietal,cortex,6,52,9648.0,12728.0,-0.13764747944225955,-0.27705365105065605
063,inferiortemporal,cortex,7,53,11168.0,9656.0,0.07260852862082212,0.1454730622247863
063,insula,cortex,31,77,5576.0,6240.0,-0.056194989844278946,-0.11250850892311348
063,isthmuscingulate,cortex,8,54,3264.0,2880.0,0.0625,0.125163142954006
063,lateraloccipital,cortex,9,55,13536.0,13664.0,-0.004705882352941176,-0.009411834182346595
063,lateralorbitofrontal,cortex,10,56,7816.0,7320.0,0.03276955602536998,0.06556258676726133
063,lingual,cortex,11,57,6344.0,6944.0,-0.04515352197471403,-0.09036849302550216
063,medialorbitofrontal,cortex,12,58,3896.0,4032.0,-0.017154389505549948,-0.03431214498877882
063,middletemporal,cortex,13,59,9880.0,11200.0,-0.06261859582542695,-0.12540126654127243
063,paracentral,cortex,15,61,4312.0,4816.0,-0.05521472392638037,-0.11054187439982384
063,parahippocampal,cortex,14,60,1656.0,1576.0,0.024752475247524754,0.0495150645273805
063,parsopercularis,cortex,16,62,5384.0,4528.0,0.08635996771589992,0.1731512514415449
063,parsorbitalis,cortex,17,63,2288.0,2096.0,0.043795620437956206,0.08764730705875567
063,parstriangularis,cortex,18,64,3656.0,3568.0,0.012181616832779624,0.024364438874140592
063,pericalcarine,cortex,19,65,1552.0,1760.0,-0.06280193236714976,-0.1257693872890334
063,postcentral,cortex,20,66,10792.0,11776.0,-0.04360155973059199,-0.08725844308106569
063,posteriorcingulate,cortex,21,67,3112.0,3360.0,-0.038318912237330034,-0.07667536765896765
063,precentral,cortex,22,68,13920.0,14376.0,-0.016115351993214587,-0.03223349457498431
063,precuneus,cortex,23,69,8984.0,10408.0,-0.07343234323432343,-0.14712952377406216
063,rostralanteriorcingulate,cortex,24,70,2872.0,2128.0,0.1488,0.2998260797065798
063,rostralmiddlefrontal,cortex,25,71,9936.0,10816.0,-0.04240555127216654,-0.08486199410948536
063,superiorfrontal,cortex,26,72,21544.0,24952.0,-0.07329662766689608,-0.1468566237962044
063,superiorparietal,cortex,27,73,9968.0,9816.0,0.007682976142337242,0.015366254636486922
063,superiortemporal,cortex,28,74,15312.0,15008.0,0.010026385224274407,0.0200534424467296
063,supramarginal,cortex,29,75,10176.0,9400.0,0.039640375970576215,0.07932231732180821
063,transversetemporal,cortex,30,76,1296.0,1168.0,0.05194805194805195,0.10398971352404764
